species,year,sizeclass1,sizeclass2,sizeclass3,sizeclass4,sizeclass5
Redfish,53,NA,6833,1159,1747,257
Redfish,54,NA,6801,1243,1703,246
Redfish,55,NA,6648,1430,1674,246
Redfish,56,NA,5747,2342,1664,241
Redfish,57,NA,6032,2032,1690,243
Redfish,58,NA,5764,2231,1747,252
Redfish,59,NA,6286,1632,1814,268
Redfish,60,NA,6371,1623,1740,254
Redfish,61,NA,6511,1514,1708,251
Redfish,62,NA,5880,2072,1768,272
Redfish,63,NA,6402,1574,1747,267
Redfish,64,NA,6541,1460,1727,266
Redfish,65,NA,6066,2007,1656,251
Redfish,66,NA,6501,1513,1720,257
Redfish,67,NA,6392,1645,1705,250
Redfish,68,NA,6520,1478,1736,257
Redfish,69,NA,6509,1474,1752,257
Redfish,70,NA,6771,1258,1713,256
Redfish,71,NA,5796,2343,1611,241
Redfish,72,NA,6172,1964,1621,240
Redfish,73,NA,5919,2167,1662,245
Redfish,74,NA,5568,2542,1632,242
Redfish,75,NA,6158,1858,1719,262
Redfish,76,NA,6411,1564,1746,264
Redfish,77,NA,6218,1803,1710,261
Redfish,78,NA,6531,1511,1692,261
Redfish,79,NA,6138,1892,1700,265
Redfish,80,NA,6575,1422,1726,269
Redfish,81,NA,6585,1470,1675,262
Redfish,82,NA,6523,1519,1687,264
Redfish,83,NA,6444,1553,1721,271
Redfish,84,NA,6722,1353,1657,259
Redfish,85,NA,5467,2616,1660,253
Redfish,86,NA,6241,1782,1718,251
Redfish,87,NA,6264,1788,1681,255
Redfish,88,NA,6225,1809,1699,257
Redfish,89,NA,6300,1715,1716,256
Redfish,90,NA,6362,1694,1678,261
Redfish,91,NA,6459,1550,1726,258
Redfish,92,NA,6195,1857,1675,257
Redfish,93,NA,6191,1807,1722,273
Redfish,94,NA,6035,1992,1693,270
Redfish,95,NA,6220,1750,1742,281
Redfish,96,NA,6270,1726,1712,285
Redfish,97,NA,6474,1524,1719,276
Redfish,98,NA,6159,1939,1631,263
Redfish,99,NA,5854,2200,1664,268
Redfish,100,NA,5739,2296,1683,271
Redfish,101,NA,6218,1790,1710,277
Redfish,102,NA,6244,1788,1691,270
Redfish,103,NA,5507,2448,1756,284
Redfish,104,NA,6194,1790,1730,273
Redfish,105,NA,6300,1740,1688,270
Redfish,106,NA,6293,1668,1755,273
Redfish,107,NA,6086,1852,1769,287
Redfish,108,NA,5677,2347,1698,271
Redfish,109,NA,5886,2111,1717,269
Redfish,110,NA,6068,1936,1715,271
Redfish,111,NA,5765,2189,1752,287
Redfish,112,NA,5898,1952,1839,306
Redfish,113,NA,3925,3938,1829,303
Redfish,114,NA,5345,2459,1872,314
Redfish,115,NA,4958,2920,1797,320
Redfish,116,NA,4969,2994,1730,305
Redfish,117,NA,4703,3209,1760,320
Redfish,118,NA,4596,3331,1748,320
Redfish,119,NA,4727,3131,1813,331
Redfish,120,NA,4720,3182,1768,321
Redfish,121,NA,4817,2996,1843,338
Redfish,122,NA,4271,3608,1774,334
Redfish,123,NA,4186,3750,1720,330
Redfish,124,NA,4550,3415,1695,334
Redfish,125,NA,2708,5251,1708,322
Redfish,126,NA,4062,3738,1839,347
Redfish,127,NA,4618,3165,1852,361
Redfish,128,NA,4679,3159,1796,358
Redfish,129,NA,4168,3734,1731,353
Redfish,130,NA,5720,2073,1809,391
Redfish,131,NA,4050,3784,1762,397
Redfish,132,NA,3581,4179,1805,424
Redfish,133,NA,5255,2659,1665,413
Redfish,134,NA,4935,2882,1744,441
Redfish,135,NA,4887,3066,1633,402
Redfish,136,NA,4940,2923,1695,435
Redfish,137,NA,4190,3511,1821,469
Redfish,138,NA,4527,3413,1622,422
Redfish,139,NA,4719,2990,1781,500
Redfish,140,NA,4481,3451,1580,473
Redfish,141,NA,4281,3587,1626,498
Redfish,142,NA,3727,4415,1425,416
Redfish,143,NA,4304,3742,1507,436
Redfish,144,NA,4970,3075,1497,449
Saithe,1,9,5200,4082,675,11
Saithe,2,NA,1533,6718,1516,191
Saithe,3,NA,937,6237,2344,459
Saithe,4,NA,606,5794,2843,728
Saithe,5,NA,372,5944,2779,869
Saithe,6,NA,256,5395,3304,967
Saithe,7,NA,197,4772,3914,1036
Saithe,8,NA,172,4280,4369,1059
Saithe,9,NA,149,3870,4739,1093
Saithe,10,NA,137,3627,4865,1178
Saithe,11,NA,143,3450,4847,1306
Saithe,12,NA,118,3255,4865,1457
Saithe,13,NA,121,3139,4841,1603
Saithe,14,NA,129,3022,4815,1728
Saithe,15,NA,122,3078,4627,1844
Saithe,16,NA,205,3121,4280,2045
Saithe,17,NA,298,3145,4139,2091
Saithe,18,NA,364,3361,3774,2151
Saithe,19,NA,466,3817,3372,1969
Saithe,20,NA,536,4380,2998,1716
Saithe,21,NA,559,4813,2766,1504
Saithe,22,NA,570,5182,2706,1238
Saithe,23,NA,593,5375,2709,1034
Saithe,24,NA,595,5605,2740,834
Saithe,25,NA,596,5670,2828,688
Saithe,26,NA,634,5630,3007,562
Saithe,27,NA,729,5488,3089,545
Saithe,28,NA,796,5662,2982,456
Saithe,29,NA,925,5841,2710,437
Saithe,30,NA,1032,6050,2500,355
Saithe,31,NA,970,6417,2208,346
Saithe,32,NA,948,6584,2123,287
Saithe,33,NA,928,6651,2103,269
Saithe,34,NA,968,6406,2341,241
Saithe,35,NA,1010,6349,2374,229
Saithe,36,NA,1015,6466,2256,214
Saithe,37,NA,932,6565,2251,220
Saithe,38,NA,890,6563,2302,215
Saithe,39,NA,817,6530,2403,219
Saithe,40,NA,851,6363,2526,236
Saithe,41,NA,807,6302,2607,246
Saithe,42,NA,774,6325,2634,227
Saithe,43,NA,702,6327,2687,254
Saithe,44,NA,651,6308,2747,256
Saithe,45,NA,697,6195,2802,266
Saithe,46,NA,687,6106,2866,294
Saithe,47,NA,687,6077,2875,317
Saithe,48,NA,675,6124,2830,331
Saithe,49,NA,697,5965,2932,364
Saithe,50,NA,695,5990,2878,403
Saithe,51,NA,717,5970,2812,459
Saithe,52,NA,796,6002,2709,445
Saithe,53,NA,824,6026,2607,484
Saithe,54,NA,806,6067,2597,478
Saithe,55,NA,858,6221,2377,485
Saithe,56,NA,824,6190,2471,455
Saithe,57,NA,807,6196,2534,392
Saithe,58,NA,751,6165,2631,400
Saithe,59,NA,616,6153,2781,387
Saithe,60,NA,574,6036,2966,360
Saithe,61,NA,494,6027,3049,368
Saithe,62,NA,383,5891,3293,373
Saithe,63,NA,336,5689,3460,458
Saithe,64,NA,389,5511,3565,471
Saithe,65,NA,372,5216,3795,553
Saithe,66,NA,382,5111,3796,654
Saithe,67,NA,407,4994,3737,788
Saithe,68,NA,368,4872,3777,896
Saithe,69,NA,356,4743,3707,1099
Saithe,70,NA,298,4775,3616,1188
Saithe,71,NA,318,4725,3492,1308
Saithe,72,NA,302,4662,3539,1329
Saithe,73,NA,287,4422,3669,1430
Saithe,74,NA,234,4264,3852,1414
Saithe,75,NA,230,4174,3840,1453
Saithe,76,NA,225,4040,3914,1494
Saithe,77,NA,213,3988,3934,1521
Saithe,78,NA,188,3798,4086,1557
Saithe,79,NA,184,3825,4016,1599
Saithe,80,NA,232,3826,3943,1639
Saithe,81,NA,226,3811,3800,1782
Saithe,82,NA,234,3785,3797,1780
Saithe,83,NA,211,3806,3760,1816
Saithe,84,NA,222,3811,3700,1863
Saithe,85,NA,220,3667,3757,1931
Saithe,86,NA,189,3618,3777,1945
Saithe,87,NA,158,3496,3856,1983
Saithe,88,NA,163,3439,3879,1998
Saithe,89,NA,159,3401,3931,1990
Saithe,90,NA,178,3375,3919,1970
Saithe,91,NA,190,3402,3959,1921
Saithe,92,NA,163,3396,3930,1965
Saithe,93,NA,160,3407,3864,2002
Saithe,94,NA,132,3224,4002,2066
Saithe,95,NA,145,3273,4050,1992
Saithe,96,NA,138,3208,4052,2029
Saithe,97,NA,148,3119,4134,2057
Saithe,98,NA,136,3114,4110,2110
Saithe,99,NA,145,3170,4009,2116
Saithe,100,NA,142,3215,4061,1998
Saithe,101,NA,144,3150,4084,2050
Saithe,102,NA,130,3073,4030,2114
Saithe,103,NA,144,3131,4001,2094
Saithe,104,NA,115,3069,4078,2111
Saithe,105,NA,144,3039,4122,2071
Saithe,106,NA,142,2998,4111,2117
Saithe,107,NA,149,2999,4085,2141
Saithe,108,NA,149,3105,3994,2139
Saithe,109,NA,139,3023,4129,2110
Saithe,110,NA,140,3142,4034,2099
Saithe,111,NA,152,3145,4000,2104
Saithe,112,NA,150,3097,4026,2122
Saithe,113,NA,130,3045,4105,2109
Saithe,114,NA,125,2959,4145,2158
Saithe,115,NA,121,2892,4209,2120
Saithe,116,NA,117,2856,4279,2118
Saithe,117,NA,101,2773,4362,2118
Saithe,118,NA,98,2672,4449,2153
Saithe,119,NA,100,2732,4383,2135
Saithe,120,NA,107,2673,4384,2177
Saithe,121,NA,112,2785,4357,2121
Saithe,122,NA,106,2728,4341,2173
Saithe,123,NA,98,2651,4414,2180
Saithe,124,NA,97,2592,4413,2212
Saithe,125,NA,92,2611,4404,2208
Saithe,126,NA,95,2552,4473,2182
Saithe,127,NA,93,2551,4521,2141
Saithe,128,NA,86,2590,4478,2144
Saithe,129,NA,81,2502,4483,2195
Saithe,130,NA,86,2479,4495,2205
Saithe,131,NA,93,2462,4501,2204
Saithe,132,NA,86,2508,4461,2196
Saithe,133,NA,77,2414,4562,2210
Saithe,134,NA,67,2400,4589,2193
Saithe,135,NA,73,2387,4542,2228
Saithe,136,NA,84,2443,4513,2219
Saithe,137,NA,89,2445,4523,2200
Saithe,138,NA,78,2467,4513,2199
Saithe,139,NA,85,2491,4550,2176
Saithe,140,NA,78,2442,4552,2182
Saithe,141,NA,90,2476,4486,2208
Saithe,142,NA,83,2436,4551,2201
Saithe,143,NA,80,2337,4640,2227
Saithe,144,NA,69,2313,4610,2248
