species,year,sizebin1,sizebin2,sizebin3,sizebin4,sizebin5
Long_rough_dab,70,25,2395,4545,2977,52
Long_rough_dab,71,21,2421,4575,2931,50
Long_rough_dab,72,23,2413,4569,2942,49
Long_rough_dab,73,26,2450,4557,2905,52
Long_rough_dab,74,18,2411,4583,2934,53
Long_rough_dab,75,28,2310,4542,3061,56
Long_rough_dab,76,21,2355,4516,3047,54
Long_rough_dab,77,26,2352,4576,2990,53
Long_rough_dab,78,23,2424,4545,2945,52
Long_rough_dab,79,25,2452,4492,2970,53
Long_rough_dab,80,21,2405,4544,2970,53
Long_rough_dab,81,21,2380,4544,2997,50
Long_rough_dab,82,23,2431,4610,2881,50
Long_rough_dab,83,25,2384,4508,3015,54
Long_rough_dab,84,21,2363,4605,2949,52
Long_rough_dab,85,21,2367,4585,2968,53
Long_rough_dab,86,25,2311,4596,3010,54
Long_rough_dab,87,21,2339,4519,3061,57
Long_rough_dab,88,19,2317,4580,3027,56
Long_rough_dab,89,24,2350,4532,3031,57
Long_rough_dab,90,17,2337,4617,2973,54
Long_rough_dab,91,26,2366,4514,3031,55
Long_rough_dab,92,26,2356,4567,2993,56
Long_rough_dab,93,24,2370,4497,3046,58
Long_rough_dab,94,23,2261,4536,3120,62
Long_rough_dab,95,23,2323,4543,3043,61
Long_rough_dab,96,18,2266,4545,3103,61
Long_rough_dab,97,21,2356,4564,2996,56
Long_rough_dab,98,19,2335,4557,3025,56
Long_rough_dab,99,23,2341,4526,3043,60
Long_rough_dab,100,23,2296,4499,3110,62
Long_rough_dab,101,19,2291,4558,3061,62
Long_rough_dab,102,20,2301,4565,3043,59
Long_rough_dab,103,19,2282,4504,3128,61
Long_rough_dab,104,25,2293,4473,3135,62
Long_rough_dab,105,21,2349,4484,3078,62
Long_rough_dab,106,22,2312,4562,3036,56
Long_rough_dab,107,24,2287,4513,3106,61
Long_rough_dab,108,26,2337,4494,3078,60
Long_rough_dab,109,23,2293,4563,3056,61
Long_rough_dab,110,21,2341,4499,3071,61
Long_rough_dab,111,21,2349,4510,3058,58
Long_rough_dab,112,27,2254,4535,3121,62
Long_rough_dab,113,21,2355,4444,3112,62
Long_rough_dab,114,21,2286,4463,3154,62
Long_rough_dab,115,21,2294,4499,3114,61
Long_rough_dab,116,21,2275,4500,3123,63
Long_rough_dab,117,26,2327,4439,3134,63
Long_rough_dab,118,18,2249,4586,3074,61
Long_rough_dab,119,21,2290,4508,3116,62
Long_rough_dab,120,20,2295,4483,3129,63
Long_rough_dab,121,20,2276,4521,3107,61
Long_rough_dab,122,25,2266,4468,3170,63
Long_rough_dab,123,25,2251,4572,3085,63
Long_rough_dab,124,18,2250,4509,3146,69
Long_rough_dab,125,23,2247,4545,3112,64
Long_rough_dab,126,23,2243,4490,3165,71
Long_rough_dab,127,21,2270,4517,3114,70
Long_rough_dab,128,19,2238,4470,3191,71
Long_rough_dab,129,23,2247,4463,3183,72
Long_rough_dab,130,17,2222,4430,3253,72
Long_rough_dab,131,20,2200,4491,3211,74
Long_rough_dab,132,22,2261,4468,3172,72
Long_rough_dab,133,20,2213,4532,3159,73
Long_rough_dab,134,24,2230,4482,3185,75
Long_rough_dab,135,18,2224,4496,3185,73
Long_rough_dab,136,22,2255,4481,3162,71
Long_rough_dab,137,16,2280,4436,3189,76
Long_rough_dab,138,17,2221,4476,3207,77
Long_rough_dab,139,18,2231,4467,3208,74
Long_rough_dab,140,18,2254,4446,3197,76
Long_rough_dab,141,23,2241,4480,3186,73
Long_rough_dab,142,17,2233,4465,3205,76
Long_rough_dab,143,19,2160,4476,3265,79
Long_rough_dab,144,21,2188,4521,3187,78
North_atl_cod,1,1,4567,5300,94,NA
North_atl_cod,2,NA,3359,6528,83,NA
North_atl_cod,3,NA,1623,8118,230,NA
North_atl_cod,4,NA,830,8677,463,NA
North_atl_cod,5,NA,414,8694,861,NA
North_atl_cod,6,NA,201,8327,1444,NA
North_atl_cod,7,NA,115,7634,2220,3
North_atl_cod,8,NA,65,6702,3198,10
North_atl_cod,9,NA,48,5701,4202,26
North_atl_cod,10,NA,41,4925,4965,51
North_atl_cod,11,NA,38,4294,5564,78
North_atl_cod,12,NA,36,3822,6002,115
North_atl_cod,13,NA,27,3386,6415,153
North_atl_cod,14,NA,34,3080,6666,188
North_atl_cod,15,NA,32,2902,6796,241
North_atl_cod,16,NA,51,2723,6945,254
North_atl_cod,17,NA,48,2796,6886,253
North_atl_cod,18,NA,56,2900,6756,252
North_atl_cod,19,NA,62,3308,6400,212
North_atl_cod,20,NA,67,3548,6190,185
North_atl_cod,21,NA,65,3644,6122,157
North_atl_cod,22,NA,69,3644,6114,150
North_atl_cod,23,NA,68,3683,6090,139
North_atl_cod,24,NA,69,3612,6163,135
North_atl_cod,25,NA,61,3523,6247,132
North_atl_cod,26,NA,58,3486,6291,131
North_atl_cod,27,NA,69,3471,6289,132
North_atl_cod,28,NA,54,3574,6204,120
North_atl_cod,29,NA,48,3522,6266,124
North_atl_cod,30,NA,45,3422,6361,122
North_atl_cod,31,NA,57,3397,6398,124
North_atl_cod,32,NA,51,3172,6615,146
North_atl_cod,33,NA,59,3209,6555,150
North_atl_cod,34,NA,53,3235,6530,156
North_atl_cod,35,NA,45,3302,6465,160
North_atl_cod,36,NA,28,3074,6682,179
North_atl_cod,37,NA,35,2863,6868,205
North_atl_cod,38,NA,32,2655,7057,235
North_atl_cod,39,NA,40,2538,7133,271
North_atl_cod,40,NA,47,2673,6985,276
North_atl_cod,41,NA,53,2671,6938,297
North_atl_cod,42,NA,46,2787,6841,288
North_atl_cod,43,NA,60,3035,6628,244
North_atl_cod,44,NA,58,3139,6546,226
North_atl_cod,45,NA,52,3259,6450,197
North_atl_cod,46,NA,38,3208,6549,187
North_atl_cod,47,NA,36,3048,6693,191
North_atl_cod,48,NA,47,2939,6780,203
North_atl_cod,49,NA,38,2843,6862,216
North_atl_cod,50,NA,43,2878,6830,221
North_atl_cod,51,NA,46,2935,6758,228
North_atl_cod,52,NA,36,2938,6771,223
North_atl_cod,53,NA,34,2896,6813,225
North_atl_cod,54,NA,33,2720,6972,240
North_atl_cod,55,NA,27,2533,7136,266
North_atl_cod,56,NA,34,2381,7222,329
North_atl_cod,57,NA,36,2345,7246,342
North_atl_cod,58,NA,31,2366,7232,350
North_atl_cod,59,NA,31,2312,7255,363
North_atl_cod,60,NA,27,2284,7281,369
North_atl_cod,61,NA,32,2317,7236,384
North_atl_cod,62,NA,28,2350,7207,378
North_atl_cod,63,NA,35,2496,7083,357
North_atl_cod,64,NA,39,2415,7151,371
North_atl_cod,65,NA,31,2440,7153,351
North_atl_cod,66,NA,37,2568,7034,324
North_atl_cod,67,NA,32,2597,7023,317
North_atl_cod,68,NA,33,2522,7097,323
North_atl_cod,69,NA,28,2506,7098,341
North_atl_cod,70,NA,35,2383,7196,357
North_atl_cod,71,NA,26,2347,7219,386
North_atl_cod,72,NA,34,2354,7171,409
North_atl_cod,73,NA,29,2382,7190,376
North_atl_cod,74,NA,31,2408,7166,375
North_atl_cod,75,NA,38,2423,7146,374
North_atl_cod,76,NA,32,2449,7128,368
North_atl_cod,77,NA,37,2389,7174,382
North_atl_cod,78,NA,32,2400,7157,387
North_atl_cod,79,NA,38,2448,7102,383
North_atl_cod,80,NA,26,2484,7089,368
North_atl_cod,81,NA,34,2422,7123,384
North_atl_cod,82,NA,32,2407,7148,394
North_atl_cod,83,NA,40,2438,7102,387
North_atl_cod,84,NA,42,2475,7074,372
North_atl_cod,85,NA,28,2453,7105,385
North_atl_cod,86,NA,32,2382,7149,410
North_atl_cod,87,NA,31,2417,7129,395
North_atl_cod,88,NA,31,2443,7134,372
North_atl_cod,89,NA,32,2436,7127,388
North_atl_cod,90,NA,40,2455,7088,393
North_atl_cod,91,NA,38,2483,7081,378
North_atl_cod,92,NA,27,2431,7148,360
North_atl_cod,93,NA,31,2403,7147,383
North_atl_cod,94,NA,31,2412,7142,389
North_atl_cod,95,NA,31,2330,7199,407
North_atl_cod,96,NA,31,2297,7228,411
North_atl_cod,97,NA,31,2292,7218,428
North_atl_cod,98,NA,28,2342,7202,401
North_atl_cod,99,NA,33,2347,7189,410
North_atl_cod,100,NA,26,2323,7213,412
North_atl_cod,101,NA,28,2337,7190,422
North_atl_cod,102,NA,36,2295,7232,421
North_atl_cod,103,NA,35,2322,7197,408
North_atl_cod,104,NA,31,2309,7197,447
North_atl_cod,105,NA,31,2313,7211,429
North_atl_cod,106,NA,30,2324,7207,419
North_atl_cod,107,NA,31,2366,7165,411
North_atl_cod,108,NA,30,2322,7206,423
North_atl_cod,109,NA,37,2348,7175,416
North_atl_cod,110,NA,30,2341,7196,407
North_atl_cod,111,NA,32,2361,7174,417
North_atl_cod,112,NA,25,2336,7176,438
North_atl_cod,113,NA,37,2323,7158,457
North_atl_cod,114,NA,31,2295,7173,479
North_atl_cod,115,NA,25,2220,7204,522
North_atl_cod,116,NA,32,2219,7187,532
North_atl_cod,117,NA,31,2223,7184,530
North_atl_cod,118,NA,31,2241,7191,507
North_atl_cod,119,NA,31,2267,7171,505
North_atl_cod,120,NA,31,2282,7137,525
North_atl_cod,121,NA,28,2270,7169,501
North_atl_cod,122,NA,31,2219,7187,535
North_atl_cod,123,NA,40,2239,7150,552
North_atl_cod,124,NA,34,2262,7131,553
North_atl_cod,125,NA,40,2277,7094,560
North_atl_cod,126,NA,26,2213,7117,609
North_atl_cod,127,NA,27,2140,7148,653
North_atl_cod,128,NA,32,2062,7167,724
North_atl_cod,129,NA,27,2060,7179,714
North_atl_cod,130,NA,33,2076,7171,690
North_atl_cod,131,NA,37,2128,7129,683
North_atl_cod,132,NA,31,2129,7120,687
North_atl_cod,133,NA,31,2171,7081,682
North_atl_cod,134,NA,36,2116,7122,698
North_atl_cod,135,NA,40,2210,7054,669
North_atl_cod,136,NA,31,2169,7078,705
North_atl_cod,137,NA,31,2110,7082,746
North_atl_cod,138,NA,32,2112,7060,767
North_atl_cod,139,NA,33,2071,7043,829
North_atl_cod,140,NA,34,2079,7047,813
North_atl_cod,141,NA,37,2095,7057,777
North_atl_cod,142,NA,31,2095,7032,804
North_atl_cod,143,NA,42,2118,7003,813
North_atl_cod,144,NA,31,2087,7038,818
Norwegian_ssh,1,NA,2145,7270,580,NA
Norwegian_ssh,2,NA,932,8158,905,NA
Norwegian_ssh,3,NA,312,8119,1566,2
Norwegian_ssh,4,NA,312,7263,2420,7
Norwegian_ssh,5,NA,576,6271,3137,15
Norwegian_ssh,6,NA,703,6297,2975,20
Norwegian_ssh,7,NA,529,6882,2565,16
Norwegian_ssh,8,NA,404,6956,2618,16
Norwegian_ssh,9,NA,314,6661,3003,19
Norwegian_ssh,10,NA,382,6444,3150,22
Norwegian_ssh,11,NA,417,6203,3350,24
Norwegian_ssh,12,NA,442,6415,3129,19
Norwegian_ssh,13,NA,408,6493,3078,19
Norwegian_ssh,14,NA,358,6673,2945,15
Norwegian_ssh,15,NA,281,6713,2979,18
Norwegian_ssh,16,NA,183,6750,3051,14
Norwegian_ssh,17,NA,199,6553,3228,12
Norwegian_ssh,18,NA,297,6235,3446,14
Norwegian_ssh,19,NA,390,6423,3171,10
Norwegian_ssh,20,NA,436,6915,2634,4
Norwegian_ssh,21,NA,369,7174,2444,2
Norwegian_ssh,22,NA,387,7155,2452,1
Norwegian_ssh,23,NA,413,7061,2521,1
Norwegian_ssh,24,NA,337,7165,2481,1
Norwegian_ssh,25,NA,292,7237,2468,1
Norwegian_ssh,26,NA,304,6968,2714,4
Norwegian_ssh,27,NA,300,6605,3078,8
Norwegian_ssh,28,NA,309,6523,3153,10
Norwegian_ssh,29,NA,233,6569,3186,11
Norwegian_ssh,30,NA,188,6505,3288,15
Norwegian_ssh,31,NA,229,6379,3375,15
Norwegian_ssh,32,NA,307,6388,3293,11
Norwegian_ssh,33,NA,458,6566,2962,9
Norwegian_ssh,34,NA,480,6906,2606,6
Norwegian_ssh,35,NA,275,7381,2339,4
Norwegian_ssh,36,NA,189,7401,2404,2
Norwegian_ssh,37,NA,171,7147,2676,2
Norwegian_ssh,38,NA,211,7210,2570,4
Norwegian_ssh,39,NA,224,7424,2347,1
Norwegian_ssh,40,NA,252,7404,2341,1
Norwegian_ssh,41,NA,299,7025,2675,2
Norwegian_ssh,42,NA,305,7000,2691,3
Norwegian_ssh,43,NA,360,6885,2747,2
Norwegian_ssh,44,NA,672,6575,2743,3
Norwegian_ssh,45,NA,731,6810,2451,3
Norwegian_ssh,46,NA,706,7330,1957,1
Norwegian_ssh,47,NA,432,7715,1842,NA
Norwegian_ssh,48,NA,352,7778,1870,NA
Norwegian_ssh,49,NA,327,7659,2006,1
Norwegian_ssh,50,NA,308,7760,1927,1
Norwegian_ssh,51,NA,336,7753,1902,1
Norwegian_ssh,52,NA,538,7527,1925,1
Norwegian_ssh,53,NA,739,7505,1757,1
Norwegian_ssh,54,NA,872,7792,1330,NA
Norwegian_ssh,55,NA,594,8023,1377,NA
Norwegian_ssh,56,NA,533,7795,1661,NA
Norwegian_ssh,57,NA,393,7514,2092,1
Norwegian_ssh,58,NA,400,7276,2315,1
Norwegian_ssh,59,NA,739,6745,2505,3
Norwegian_ssh,60,NA,854,6769,2369,4
Norwegian_ssh,61,NA,747,7273,1977,4
Norwegian_ssh,62,NA,536,7489,1964,4
Norwegian_ssh,63,NA,524,7545,1918,2
Norwegian_ssh,64,NA,416,7584,1990,2
Norwegian_ssh,65,NA,381,7727,1887,1
Norwegian_ssh,66,NA,333,7753,1905,1
Norwegian_ssh,67,NA,301,7767,1923,1
Norwegian_ssh,68,NA,462,7487,2042,1
Norwegian_ssh,69,NA,532,7565,1894,1
Norwegian_ssh,70,NA,767,7597,1643,NA
Norwegian_ssh,71,NA,607,7759,1631,NA
Norwegian_ssh,72,NA,664,7578,1758,NA
Norwegian_ssh,73,NA,566,7442,1990,NA
Norwegian_ssh,74,NA,481,7499,2017,NA
Norwegian_ssh,75,NA,662,7229,2101,2
Norwegian_ssh,76,NA,792,7085,2121,3
Norwegian_ssh,77,NA,735,7459,1796,2
Norwegian_ssh,78,NA,550,7917,1523,NA
Norwegian_ssh,79,NA,563,7877,1560,NA
Norwegian_ssh,80,NA,665,7544,1783,1
Norwegian_ssh,81,NA,877,7491,1629,1
Norwegian_ssh,82,NA,895,7811,1287,1
Norwegian_ssh,83,NA,695,8116,1183,NA
Norwegian_ssh,84,NA,596,8112,1288,NA
Norwegian_ssh,85,NA,719,7595,1681,1
Norwegian_ssh,86,NA,982,7127,1883,2
Norwegian_ssh,87,NA,1429,7094,1471,1
Norwegian_ssh,88,NA,1552,7286,1156,NA
Norwegian_ssh,89,NA,2003,7080,907,NA
Norwegian_ssh,90,NA,1992,7285,716,NA
Norwegian_ssh,91,NA,1916,7505,572,NA
Norwegian_ssh,92,NA,1988,7413,589,NA
Norwegian_ssh,93,NA,1771,7587,628,NA
Norwegian_ssh,94,NA,1790,7538,665,NA
Norwegian_ssh,95,NA,1961,7336,698,NA
Norwegian_ssh,96,NA,2373,6933,686,NA
Norwegian_ssh,97,NA,2681,6742,571,NA
Norwegian_ssh,98,NA,1966,7644,389,NA
Norwegian_ssh,99,NA,2026,7534,433,NA
Norwegian_ssh,100,3,3717,5714,567,NA
Norwegian_ssh,101,3,5434,4165,392,NA
Norwegian_ssh,102,2,6280,3548,162,NA
Norwegian_ssh,103,1,5931,3974,87,NA
Norwegian_ssh,104,NA,5313,4630,56,NA
Norwegian_ssh,105,NA,4582,5346,66,NA
Norwegian_ssh,106,NA,3265,6635,90,NA
Norwegian_ssh,107,NA,2289,7528,180,NA
Norwegian_ssh,108,8,4016,5621,349,NA
Norwegian_ssh,109,3,6411,3291,293,NA
Norwegian_ssh,110,1,6623,3268,103,NA
Norwegian_ssh,111,NA,5557,4401,40,NA
Norwegian_ssh,112,NA,4209,5736,51,NA
Norwegian_ssh,113,NA,4109,5782,107,NA
Norwegian_ssh,114,NA,4271,5531,192,NA
Norwegian_ssh,115,NA,3921,5885,190,NA
Norwegian_ssh,116,NA,3145,6694,163,NA
Norwegian_ssh,117,NA,2620,7110,267,NA
Norwegian_ssh,118,NA,2368,7200,433,NA
Norwegian_ssh,119,1,2726,6864,402,NA
Norwegian_ssh,120,NA,2616,6903,476,NA
Norwegian_ssh,121,NA,2653,6901,440,NA
Norwegian_ssh,122,NA,1694,7837,463,NA
Norwegian_ssh,123,NA,1305,8019,672,NA
Norwegian_ssh,124,NA,1508,7541,949,NA
Norwegian_ssh,125,NA,1443,7580,973,NA
Norwegian_ssh,126,NA,1835,7206,949,NA
Norwegian_ssh,127,NA,2084,7023,884,NA
Norwegian_ssh,128,NA,1752,7509,727,NA
Norwegian_ssh,129,NA,1409,7873,708,NA
Norwegian_ssh,130,NA,899,8279,820,NA
Norwegian_ssh,131,NA,770,8088,1137,NA
Norwegian_ssh,132,NA,1088,7199,1709,2
Norwegian_ssh,133,NA,1552,6838,1607,2
Norwegian_ssh,134,NA,1992,6917,1081,NA
Norwegian_ssh,135,NA,2090,7103,795,NA
Norwegian_ssh,136,NA,1463,7842,687,NA
Norwegian_ssh,137,NA,1100,8096,797,NA
Norwegian_ssh,138,NA,811,8046,1135,NA
Norwegian_ssh,139,NA,979,7687,1324,1
Norwegian_ssh,140,NA,930,7540,1516,1
Norwegian_ssh,141,NA,1073,7622,1303,NA
Norwegian_ssh,142,NA,1102,7470,1417,1
Norwegian_ssh,143,NA,1161,7594,1237,NA
Norwegian_ssh,144,NA,1014,7711,1266,1
Polar_cod,1,NA,79,8376,1540,1
Polar_cod,2,NA,93,8607,1298,NA
Polar_cod,3,NA,77,8662,1253,NA
Polar_cod,4,NA,59,8695,1243,NA
Polar_cod,5,NA,30,8589,1371,NA
Polar_cod,6,NA,14,8286,1695,NA
Polar_cod,7,NA,7,7968,2021,NA
Polar_cod,8,NA,4,7605,2383,NA
Polar_cod,9,NA,1,7245,2746,1
Polar_cod,10,NA,2,6992,2998,2
Polar_cod,11,NA,3,7041,2946,3
Polar_cod,12,NA,3,7028,2967,3
Polar_cod,13,NA,5,7457,2539,1
Polar_cod,14,NA,3,7368,2626,NA
Polar_cod,15,NA,3,7190,2803,2
Polar_cod,16,NA,3,7044,2946,3
Polar_cod,17,NA,2,7004,2990,2
Polar_cod,18,NA,2,6971,3019,4
Polar_cod,19,NA,4,7041,2949,2
Polar_cod,20,NA,2,7090,2901,3
Polar_cod,21,NA,2,7064,2924,2
Polar_cod,22,NA,3,7040,2948,2
Polar_cod,23,NA,3,7058,2927,3
Polar_cod,24,NA,2,6965,3025,2
Polar_cod,25,NA,1,6856,3135,4
Polar_cod,26,NA,2,6885,3103,4
Polar_cod,27,NA,3,6976,3016,3
Polar_cod,28,NA,2,7025,2971,2
Polar_cod,29,NA,3,7076,2918,3
Polar_cod,30,NA,3,7182,2806,2
Polar_cod,31,NA,3,7033,2958,3
Polar_cod,32,NA,3,6875,3116,2
Polar_cod,33,NA,2,6781,3208,5
Polar_cod,34,NA,2,6792,3188,4
Polar_cod,35,NA,2,6815,3175,4
Polar_cod,36,NA,3,6948,3042,3
Polar_cod,37,NA,2,6949,3036,3
Polar_cod,38,NA,3,6982,3010,2
Polar_cod,39,NA,2,6976,3017,3
Polar_cod,40,NA,3,7013,2973,2
Polar_cod,41,NA,3,6995,2996,2
Polar_cod,42,NA,3,6965,3024,2
Polar_cod,43,NA,2,6892,3100,5
Polar_cod,44,NA,3,6938,3053,3
Polar_cod,45,NA,2,6969,3021,4
Polar_cod,46,NA,3,7015,2979,2
Polar_cod,47,NA,3,6949,3047,4
Polar_cod,48,NA,2,6925,3062,3
Polar_cod,49,NA,2,6840,3151,4
Polar_cod,50,NA,2,6861,3121,4
Polar_cod,51,NA,2,6939,3044,4
Polar_cod,52,NA,2,6958,3029,2
Polar_cod,53,NA,3,6924,3066,4
Polar_cod,54,NA,2,6920,3072,4
Polar_cod,55,NA,2,6899,3092,2
Polar_cod,56,NA,2,6890,3097,4
Polar_cod,57,NA,2,7036,2960,2
Polar_cod,58,NA,3,7033,2956,2
Polar_cod,59,NA,3,6955,3030,3
Polar_cod,60,NA,3,6891,3099,2
Polar_cod,61,NA,1,6774,3218,5
Polar_cod,62,NA,2,6818,3169,4
Polar_cod,63,NA,2,6934,3051,4
Polar_cod,64,NA,3,7030,2959,2
Polar_cod,65,NA,3,7046,2945,1
Polar_cod,66,NA,2,7043,2947,3
Polar_cod,67,NA,2,6928,3059,2
Polar_cod,68,NA,3,6906,3089,4
Polar_cod,69,NA,3,6963,3027,3
Polar_cod,70,NA,2,6879,3113,4
Polar_cod,71,NA,2,6884,3108,4
Polar_cod,72,NA,3,6922,3067,4
Polar_cod,73,NA,2,6948,3044,4
Polar_cod,74,NA,3,6986,2999,2
Polar_cod,75,NA,2,6995,2993,3
Polar_cod,76,NA,2,7040,2949,2
Polar_cod,77,NA,3,6931,3052,3
Polar_cod,78,NA,2,6950,3047,4
Polar_cod,79,NA,1,6905,3087,2
Polar_cod,80,NA,3,6874,3118,4
Polar_cod,81,NA,2,7038,2958,2
Polar_cod,82,NA,3,7064,2928,2
Polar_cod,83,NA,3,7049,2947,2
Polar_cod,84,NA,3,7042,2946,3
Polar_cod,85,NA,2,6910,3085,2
Polar_cod,86,NA,1,6837,3157,4
Polar_cod,87,NA,3,6869,3116,4
Polar_cod,88,NA,2,6865,3122,4
Polar_cod,89,NA,3,6887,3105,4
Polar_cod,90,NA,3,6899,3092,5
Polar_cod,91,NA,2,6973,3021,2
Polar_cod,92,NA,2,6930,3064,4
Polar_cod,93,NA,3,6977,3004,4
Polar_cod,94,NA,2,7006,2982,3
Polar_cod,95,NA,3,6900,3091,3
Polar_cod,96,NA,2,6856,3134,4
Polar_cod,97,NA,2,6900,3092,3
Polar_cod,98,NA,1,6866,3125,4
Polar_cod,99,NA,3,6933,3054,4
Polar_cod,100,NA,2,7011,2978,2
Polar_cod,101,NA,3,7009,2985,2
Polar_cod,102,NA,3,6979,3013,4
Polar_cod,103,NA,2,6951,3041,3
Polar_cod,104,NA,NA,6779,3213,5
Polar_cod,105,NA,2,6827,3158,4
Polar_cod,106,NA,3,6919,3071,4
Polar_cod,107,NA,3,7109,2881,3
Polar_cod,108,NA,3,7153,2839,2
Polar_cod,109,NA,3,7027,2966,2
Polar_cod,110,NA,1,6846,3140,5
Polar_cod,111,NA,1,6799,3193,4
Polar_cod,112,NA,2,6804,3185,4
Polar_cod,113,NA,3,6911,3077,4
Polar_cod,114,NA,3,6960,3035,4
Polar_cod,115,NA,3,7004,2986,2
Polar_cod,116,NA,2,6929,3066,4
Polar_cod,117,NA,2,6999,2988,2
Polar_cod,118,NA,3,6985,3005,4
Polar_cod,119,NA,3,7009,2976,3
Polar_cod,120,NA,2,6932,3059,3
Polar_cod,121,NA,2,6894,3099,4
Polar_cod,122,NA,3,6941,3051,4
Polar_cod,123,NA,3,7012,2981,2
Polar_cod,124,NA,2,6994,2999,2
Polar_cod,125,NA,3,6945,3040,3
Polar_cod,126,NA,3,6921,3066,2
Polar_cod,127,NA,2,6906,3080,4
Polar_cod,128,NA,2,6890,3099,4
Polar_cod,129,NA,3,6919,3068,4
Polar_cod,130,NA,3,6978,3014,3
Polar_cod,131,NA,2,6930,3062,2
Polar_cod,132,NA,3,6921,3072,4
Polar_cod,133,NA,2,6950,3043,4
Polar_cod,134,NA,3,6979,3018,3
Polar_cod,135,NA,2,7004,2986,4
Polar_cod,136,NA,3,6997,2994,2
Polar_cod,137,NA,3,6865,3119,5
Polar_cod,138,NA,2,6860,3127,4
Polar_cod,139,NA,2,6821,3169,4
Polar_cod,140,NA,2,6920,3071,4
Polar_cod,141,NA,3,7020,2973,3
Polar_cod,142,NA,3,7009,2982,2
Polar_cod,143,NA,2,6896,3098,2
Polar_cod,144,NA,1,6833,3157,5
Redfish,1,NA,2146,6713,1135,NA
Redfish,2,NA,9248,658,80,NA
Redfish,3,NA,7802,2088,103,NA
Redfish,4,NA,7640,2257,96,NA
Redfish,5,NA,7204,2671,124,NA
Redfish,6,NA,7236,2594,165,NA
Redfish,7,NA,7198,2525,267,NA
Redfish,8,NA,7378,2200,415,NA
Redfish,9,NA,7381,2068,538,NA
Redfish,10,NA,7314,1948,729,2
Redfish,11,NA,7349,1741,899,7
Redfish,12,NA,7272,1628,1076,13
Redfish,13,NA,7255,1486,1227,22
Redfish,14,NA,7329,1288,1330,31
Redfish,15,NA,7261,1259,1429,44
Redfish,16,NA,7374,1132,1441,49
Redfish,17,NA,7367,1221,1356,46
Redfish,18,1,7373,1192,1382,48
Redfish,19,1,7537,1015,1388,52
Redfish,20,NA,7655,931,1353,49
Redfish,21,NA,7618,1000,1328,40
Redfish,22,NA,7532,1067,1352,42
Redfish,23,1,7593,1052,1306,39
Redfish,24,NA,7522,1072,1347,42
Redfish,25,NA,7423,1169,1362,38
Redfish,26,NA,7179,1343,1430,41
Redfish,27,NA,7018,1492,1448,38
Redfish,28,NA,7118,1365,1469,39
Redfish,29,NA,7222,1206,1523,44
Redfish,30,NA,7349,1166,1439,38
Redfish,31,NA,7321,1104,1533,37
Redfish,32,1,7376,1035,1537,38
Redfish,33,2,7482,916,1557,38
Redfish,34,NA,7496,977,1479,34
Redfish,35,NA,7269,1133,1554,38
Redfish,36,NA,7361,1121,1474,32
Redfish,37,NA,7275,1167,1528,34
Redfish,38,1,7277,1092,1587,35
Redfish,39,NA,7302,1129,1528,33
Redfish,40,NA,7182,1197,1579,34
Redfish,41,NA,6902,1511,1539,37
Redfish,42,NA,6891,1457,1601,39
Redfish,43,NA,7088,1296,1564,37
Redfish,44,2,7186,1175,1594,38
Redfish,45,NA,7381,1075,1497,35
Redfish,46,2,7322,1047,1586,38
Redfish,47,NA,7290,1059,1606,41
Redfish,48,1,7231,1107,1617,41
Redfish,49,1,7381,1007,1572,38
Redfish,50,NA,7378,1009,1571,36
Redfish,51,NA,7349,1017,1597,33
Redfish,52,1,7382,993,1575,36
Redfish,53,3,7439,957,1564,33
Redfish,54,NA,7508,932,1521,32
Redfish,55,NA,7410,1060,1496,32
Redfish,56,NA,7098,1383,1481,32
Redfish,57,NA,7041,1421,1503,32
Redfish,58,NA,6811,1592,1556,35
Redfish,59,1,6862,1467,1636,34
Redfish,60,NA,7078,1309,1566,35
Redfish,61,NA,7174,1239,1538,33
Redfish,62,NA,6992,1354,1607,39
Redfish,63,NA,7054,1309,1592,35
Redfish,64,NA,7210,1175,1574,35
Redfish,65,NA,7183,1263,1501,33
Redfish,66,2,7145,1261,1551,32
Redfish,67,NA,7231,1200,1529,32
Redfish,68,NA,7200,1194,1564,33
Redfish,69,NA,7238,1148,1572,34
Redfish,70,4,7368,1048,1544,34
Redfish,71,NA,7253,1251,1456,31
Redfish,72,NA,7091,1415,1459,32
Redfish,73,NA,6951,1513,1498,31
Redfish,74,NA,6809,1673,1470,32
Redfish,75,NA,6863,1538,1560,36
Redfish,76,1,6993,1370,1586,35
Redfish,77,NA,7118,1280,1561,33
Redfish,78,1,7189,1227,1542,36
Redfish,79,NA,7151,1254,1553,37
Redfish,80,2,7186,1192,1575,37
Redfish,81,NA,7325,1098,1533,36
Redfish,82,NA,7318,1098,1540,37
Redfish,83,NA,7227,1150,1572,40
Redfish,84,1,7382,1062,1510,36
Redfish,85,NA,7037,1423,1503,33
Redfish,86,NA,6991,1429,1539,33
Redfish,87,NA,7105,1325,1523,35
Redfish,88,NA,7080,1339,1534,37
Redfish,89,NA,7086,1319,1550,32
Redfish,90,NA,7165,1265,1528,37
Redfish,91,NA,7166,1236,1557,34
Redfish,92,NA,7146,1279,1525,34
Redfish,93,NA,7035,1342,1579,37
Redfish,94,NA,6982,1414,1557,37
Redfish,95,NA,6958,1389,1604,42
Redfish,96,NA,7053,1303,1593,44
