fishery,area,year,species,catch,cv
nearbox,1,33,Capelin,0,0.1
nearbox,1,34,Capelin,0,0.1
nearbox,1,35,Capelin,765529.9999034193,0.1
nearbox,1,36,Capelin,761881.9903370448,0.1
nearbox,1,37,Capelin,424668.0801674063,0.1
nearbox,1,38,Capelin,1223.47524778462,0.1
nearbox,1,39,Capelin,0,0.1
nearbox,1,40,Capelin,0,0.1
nearbox,1,41,Capelin,10655.832270291565,0.1
nearbox,1,42,Capelin,12726.039636794316,0.1
nearbox,1,43,Capelin,211232.14117229317,0.1
nearbox,1,44,Capelin,745623.0093503227,0.1
nearbox,1,45,Capelin,476572.55255412235,0.1
nearbox,1,46,Capelin,713090.1653509265,0.1
nearbox,1,47,Capelin,667565.5122832336,0.1
nearbox,1,48,Capelin,2079.0963361391086,0.1
nearbox,1,49,Capelin,9615.020836563774,0.1
nearbox,1,50,Capelin,28.08684501767427,0.1
nearbox,1,51,Capelin,29010.089310884283,0.1
nearbox,1,52,Capelin,28155.68263600421,0.1
nearbox,1,53,Capelin,288494.7752553676,0.1
nearbox,1,54,Capelin,390413.7666968478,0.1
nearbox,1,55,Capelin,541155.1875877632,0.1
nearbox,1,56,Capelin,289827.7250776634,0.1
nearbox,1,57,Capelin,175355.88796018148,0.1
nearbox,1,58,Capelin,66746.4978756077,0.1
nearbox,1,59,Capelin,207875.2782376278,0.1
nearbox,1,60,Capelin,110716.73605774995,0.1
nearbox,1,61,Capelin,143229.20813730304,0.1
nearbox,1,62,Capelin,122303.54453093768,0.1
nearbox,1,63,Capelin,174407.04967998853,0.1
nearbox,1,64,Capelin,117176.13657153961,0.1
nearbox,1,65,Capelin,95980.44505141754,0.1
nearbox,1,66,Capelin,70155.32675119855,0.1
nearbox,1,67,Capelin,91162.12295788122,0.1
nearbox,1,68,Capelin,115237.5879182269,0.1
nearbox,1,69,Capelin,90640.61056603071,0.1
nearbox,1,70,Capelin,114882.69193211648,0.1
nearbox,1,71,Capelin,127030.0284573614,0.1
nearbox,1,72,Capelin,87264.00610873988,0.1
nearbox,1,73,Capelin,98736.79949172857,0.1
nearbox,1,74,Capelin,145302.67126626658,0.1
nearbox,1,75,Capelin,153189.9554709287,0.1
nearbox,1,76,Capelin,114676.90126287259,0.1
nearbox,1,77,Capelin,115027.39317784633,0.1
nearbox,1,78,Capelin,119959.45297113659,0.1
nearbox,1,79,Capelin,116884.25197275155,0.1
nearbox,1,80,Capelin,151141.80607206115,0.1
nearbox,1,81,Capelin,116825.84000764698,0.1
nearbox,1,82,Capelin,109161.65120417776,0.1
nearbox,1,83,Capelin,134918.16241525338,0.1
nearbox,1,84,Capelin,122928.43647238913,0.1
nearbox,1,85,Capelin,126281.07630811748,0.1
nearbox,1,86,Capelin,110606.84569814707,0.1
nearbox,1,87,Capelin,111781.08276844246,0.1
nearbox,1,88,Capelin,149984.14384958657,0.1
nearbox,1,89,Capelin,130582.35971129846,0.1
nearbox,1,90,Capelin,107033.06991926806,0.1
nearbox,1,91,Capelin,121475.7848465546,0.1
nearbox,1,92,Capelin,134437.16746335765,0.1
nearbox,1,93,Capelin,109197.90014135106,0.1
nearbox,1,94,Capelin,124508.2738291345,0.1
nearbox,1,95,Capelin,141024.9659602542,0.1
nearbox,1,96,Capelin,93708.399312402,0.1
nearbox,1,97,Capelin,100133.35861661307,0.1
nearbox,1,98,Capelin,83169.96224830592,0.1
nearbox,1,99,Capelin,103870.45816261691,0.1
nearbox,1,100,Capelin,111618.53736750853,0.1
nearbox,1,101,Capelin,124053.09317155348,0.1
nearbox,1,102,Capelin,101908.78717817117,0.1
nearbox,1,103,Capelin,88731.78160781365,0.1
nearbox,1,104,Capelin,118856.24841259146,0.1
nearbox,1,105,Capelin,112516.97817624675,0.1
nearbox,1,106,Capelin,114069.58669177428,0.1
nearbox,1,107,Capelin,147277.34685965112,0.1
nearbox,1,108,Capelin,131093.76827293728,0.1
nearbox,1,109,Capelin,116559.06036835816,0.1
nearbox,1,110,Capelin,140983.07669640204,0.1
nearbox,1,111,Capelin,134813.19349436584,0.1
nearbox,1,112,Capelin,122814.18689178144,0.1
nearbox,1,113,Capelin,122059.182508477,0.1
nearbox,1,114,Capelin,131786.2075828269,0.1
nearbox,1,115,Capelin,134156.84485968208,0.1
nearbox,1,116,Capelin,143780.23077749877,0.1
nearbox,1,117,Capelin,96988.69293778768,0.1
nearbox,1,118,Capelin,103849.0852353667,0.1
nearbox,1,119,Capelin,120133.759610155,0.1
nearbox,1,120,Capelin,143854.8490510678,0.1
nearbox,1,121,Capelin,134361.18335536905,0.1
nearbox,1,122,Capelin,120566.08389196872,0.1
nearbox,1,123,Capelin,144818.49579380878,0.1
nearbox,1,124,Capelin,135598.31957454205,0.1
nearbox,1,125,Capelin,142374.80855313415,0.1
nearbox,1,126,Capelin,109040.47553164855,0.1
nearbox,1,127,Capelin,149455.28501715022,0.1
nearbox,1,128,Capelin,134183.65307761583,0.1
nearbox,1,129,Capelin,104719.04588961299,0.1
nearbox,1,130,Capelin,115033.1580252648,0.1
nearbox,1,131,Capelin,140978.95774516568,0.1
nearbox,1,132,Capelin,127443.32556593057,0.1
nearbox,1,133,Capelin,130779.042082994,0.1
nearbox,1,134,Capelin,124976.65209660851,0.1
nearbox,1,135,Capelin,120592.18692302018,0.1
nearbox,1,136,Capelin,144695.6870310678,0.1
nearbox,1,137,Capelin,141228.1454210174,0.1
nearbox,1,138,Capelin,152344.3213876209,0.1
nearbox,1,139,Capelin,120122.82814206596,0.1
nearbox,1,140,Capelin,97387.4591533004,0.1
nearbox,1,141,Capelin,104107.86002017498,0.1
nearbox,1,142,Capelin,124959.71102344645,0.1
nearbox,1,143,Capelin,136533.28318183438,0.1
nearbox,1,143.99726027397261,Capelin,117867.40372018724,0.1
nearbox,1,1,Green_halibut,46.667869658331696,0.1
nearbox,1,2,Green_halibut,0,0.1
nearbox,1,3,Green_halibut,0,0.1
nearbox,1,4,Green_halibut,0,0.1
nearbox,1,5,Green_halibut,0,0.1
nearbox,1,6,Green_halibut,0,0.1
nearbox,1,7,Green_halibut,0,0.1
nearbox,1,8,Green_halibut,0,0.1
nearbox,1,9,Green_halibut,0,0.1
nearbox,1,10,Green_halibut,0,0.1
nearbox,1,11,Green_halibut,0,0.1
nearbox,1,12,Green_halibut,0,0.1
nearbox,1,13,Green_halibut,0,0.1
nearbox,1,14,Green_halibut,0,0.1
nearbox,1,15,Green_halibut,18798.964354617554,0.1
nearbox,1,16,Green_halibut,17333.566891690978,0.1
nearbox,1,17,Green_halibut,17878.736929057184,0.1
nearbox,1,18,Green_halibut,20349.866169201578,0.1
nearbox,1,19,Green_halibut,18019.381940279425,0.1
nearbox,1,20,Green_halibut,23007.107559547112,0.1
nearbox,1,21,Green_halibut,23005.667551261413,0.1
nearbox,1,22,Green_halibut,22941.435020852623,0.1
nearbox,1,23,Green_halibut,17147.488660909043,0.1
nearbox,1,24,Green_halibut,18225.203537075016,0.1
nearbox,1,25,Green_halibut,32150.87425259599,0.1
nearbox,1,26,Green_halibut,29934.689205126444,0.1
nearbox,1,27,Green_halibut,31861.373515153624,0.1
nearbox,1,28,Green_halibut,30860.318721693482,0.1
nearbox,1,29,Green_halibut,28510.75993064476,0.1
nearbox,1,30,Green_halibut,33017.773312650264,0.1
nearbox,1,31,Green_halibut,35058.69348155108,0.1
nearbox,1,32,Green_halibut,31144.05929107621,0.1
nearbox,1,33,Green_halibut,32360.234769677016,0.1
nearbox,1,34,Green_halibut,30267.93670815169,0.1
nearbox,1,35,Green_halibut,29249.63975221005,0.1
nearbox,1,36,Green_halibut,33776.54058403481,0.1
nearbox,1,37,Green_halibut,39038.63075169734,0.1
nearbox,1,38,Green_halibut,23681.463972196227,0.1
nearbox,1,39,Green_halibut,27144.47751200645,0.1
nearbox,1,40,Green_halibut,29739.242045012677,0.1
nearbox,1,41,Green_halibut,21344.6956465057,0.1
nearbox,1,42,Green_halibut,31533.0127781375,0.1
nearbox,1,43,Green_halibut,38061.742271809206,0.1
nearbox,1,44,Green_halibut,32375.556500366518,0.1
nearbox,1,45,Green_halibut,27562.882252478266,0.1
nearbox,1,46,Green_halibut,28272.191451903036,0.1
nearbox,1,47,Green_halibut,35266.35962407683,0.1
nearbox,1,48,Green_halibut,37612.262700843945,0.1
nearbox,1,49,Green_halibut,38916.9913645222,0.1
nearbox,1,50,Green_halibut,37854.36151346406,0.1
nearbox,1,51,Green_halibut,34203.08163225772,0.1
nearbox,1,52,Green_halibut,26070.264703759574,0.1
nearbox,1,53,Green_halibut,23323.906656347724,0.1
nearbox,1,54,Green_halibut,24195.36175387963,0.1
nearbox,1,55,Green_halibut,25977.270178842293,0.1
nearbox,1,56,Green_halibut,27536.136751412967,0.1
nearbox,1,57,Green_halibut,34093.87732513908,0.1
nearbox,1,58,Green_halibut,36125.37672292253,0.1
nearbox,1,59,Green_halibut,34657.307529703125,0.1
nearbox,1,60,Green_halibut,64747.092457990024,0.1
nearbox,1,61,Green_halibut,71910.58673017514,0.1
nearbox,1,62,Green_halibut,61355.95313723917,0.1
nearbox,1,63,Green_halibut,61114.80421747742,0.1
nearbox,1,64,Green_halibut,57943.50176895855,0.1
nearbox,1,65,Green_halibut,55932.04562970645,0.1
nearbox,1,66,Green_halibut,62572.39191706593,0.1
nearbox,1,67,Green_halibut,56460.40604438444,0.1
nearbox,1,68,Green_halibut,53529.13402412204,0.1
nearbox,1,69,Green_halibut,55522.179806539985,0.1
nearbox,1,70,Green_halibut,48312.564957975796,0.1
nearbox,1,71,Green_halibut,54479.87283996572,0.1
nearbox,1,72,Green_halibut,56144.467937883885,0.1
nearbox,1,73,Green_halibut,57803.26722714084,0.1
nearbox,1,74,Green_halibut,50426.605147812545,0.1
nearbox,1,75,Green_halibut,50254.54057373737,0.1
nearbox,1,76,Green_halibut,51479.3162080774,0.1
nearbox,1,77,Green_halibut,55548.470064821566,0.1
nearbox,1,78,Green_halibut,55975.32614685734,0.1
nearbox,1,79,Green_halibut,62245.66196701404,0.1
nearbox,1,80,Green_halibut,59275.75899142256,0.1
nearbox,1,81,Green_halibut,50337.295166165226,0.1
nearbox,1,82,Green_halibut,50313.07882890633,0.1
nearbox,1,83,Green_halibut,46053.40467775447,0.1
nearbox,1,84,Green_halibut,61383.55657776916,0.1
nearbox,1,85,Green_halibut,55729.24471010782,0.1
nearbox,1,86,Green_halibut,54381.72584394065,0.1
nearbox,1,87,Green_halibut,49264.45932920805,0.1
nearbox,1,88,Green_halibut,54619.84894138972,0.1
nearbox,1,89,Green_halibut,51783.65701137838,0.1
nearbox,1,90,Green_halibut,58765.25112587038,0.1
nearbox,1,91,Green_halibut,57419.08592447115,0.1
nearbox,1,92,Green_halibut,62753.65383816041,0.1
nearbox,1,93,Green_halibut,57938.719730858036,0.1
nearbox,1,94,Green_halibut,47538.09911809166,0.1
nearbox,1,95,Green_halibut,58024.442804041944,0.1
nearbox,1,96,Green_halibut,68462.72464912212,0.1
nearbox,1,97,Green_halibut,64491.19033278707,0.1
nearbox,1,98,Green_halibut,69020.41048452743,0.1
nearbox,1,99,Green_halibut,56999.884548299444,0.1
nearbox,1,100,Green_halibut,49506.13605288399,0.1
nearbox,1,101,Green_halibut,51389.0322110269,0.1
nearbox,1,102,Green_halibut,56377.4894333376,0.1
nearbox,1,103,Green_halibut,54200.29079994502,0.1
nearbox,1,104,Green_halibut,51507.411615344376,0.1
nearbox,1,105,Green_halibut,52865.87877020747,0.1
nearbox,1,106,Green_halibut,49484.475638465345,0.1
nearbox,1,107,Green_halibut,59775.9826654054,0.1
nearbox,1,108,Green_halibut,60975.98701610306,0.1
nearbox,1,109,Green_halibut,52126.72256983564,0.1
nearbox,1,110,Green_halibut,57947.064495060724,0.1
nearbox,1,111,Green_halibut,54970.89254289476,0.1
nearbox,1,112,Green_halibut,65139.38007820783,0.1
nearbox,1,113,Green_halibut,69393.17420429488,0.1
nearbox,1,114,Green_halibut,50534.642550712466,0.1
nearbox,1,115,Green_halibut,53150.168856235396,0.1
nearbox,1,116,Green_halibut,69143.26194518585,0.1
nearbox,1,117,Green_halibut,54191.76693551452,0.1
nearbox,1,118,Green_halibut,63126.299331371025,0.1
nearbox,1,119,Green_halibut,56781.59705382173,0.1
nearbox,1,120,Green_halibut,57556.304377483306,0.1
nearbox,1,121,Green_halibut,45093.35935176785,0.1
nearbox,1,122,Green_halibut,53990.28493889743,0.1
nearbox,1,123,Green_halibut,50992.58014559244,0.1
nearbox,1,124,Green_halibut,48067.51637935146,0.1
nearbox,1,125,Green_halibut,63364.29891093187,0.1
nearbox,1,126,Green_halibut,60299.94061938332,0.1
nearbox,1,127,Green_halibut,51555.760592621766,0.1
nearbox,1,128,Green_halibut,47123.85979467541,0.1
nearbox,1,129,Green_halibut,59408.30468878416,0.1
nearbox,1,130,Green_halibut,43558.31464299148,0.1
nearbox,1,131,Green_halibut,52480.5929559725,0.1
nearbox,1,132,Green_halibut,54777.00985316037,0.1
nearbox,1,133,Green_halibut,48578.633916273546,0.1
nearbox,1,134,Green_halibut,57210.3436760447,0.1
nearbox,1,135,Green_halibut,55581.11703591321,0.1
nearbox,1,136,Green_halibut,49537.23443895832,0.1
nearbox,1,137,Green_halibut,55849.19383588846,0.1
nearbox,1,138,Green_halibut,51247.19679261529,0.1
nearbox,1,139,Green_halibut,45849.945946789405,0.1
nearbox,1,140,Green_halibut,59470.74881510163,0.1
nearbox,1,141,Green_halibut,51257.777006757016,0.1
nearbox,1,142,Green_halibut,50674.44529355518,0.1
nearbox,1,143,Green_halibut,54629.39517646098,0.1
nearbox,1,143.99726027397261,Green_halibut,43701.620644025104,0.1
nearbox,1,1,Haddock,113.17979241587408,0.1
nearbox,1,2,Haddock,0,0.1
nearbox,1,3,Haddock,0,0.1
nearbox,1,4,Haddock,0,0.1
nearbox,1,5,Haddock,0,0.1
nearbox,1,6,Haddock,0,0.1
nearbox,1,7,Haddock,0,0.1
nearbox,1,8,Haddock,0,0.1
nearbox,1,9,Haddock,0,0.1
nearbox,1,10,Haddock,0,0.1
nearbox,1,11,Haddock,0,0.1
nearbox,1,12,Haddock,0,0.1
nearbox,1,13,Haddock,0,0.1
nearbox,1,14,Haddock,0,0.1
nearbox,1,15,Haddock,144840.9190956216,0.1
nearbox,1,16,Haddock,99122.94769844544,0.1
nearbox,1,17,Haddock,75349.29180630352,0.1
nearbox,1,18,Haddock,63464.11730588175,0.1
nearbox,1,19,Haddock,50785.03423658497,0.1
nearbox,1,20,Haddock,42959.95782348791,0.1
nearbox,1,21,Haddock,27368.55536185765,0.1
nearbox,1,22,Haddock,27058.03079395722,0.1
nearbox,1,23,Haddock,21367.35222987923,0.1
nearbox,1,24,Haddock,20111.445163001932,0.1
nearbox,1,25,Haddock,18597.057500385727,0.1
nearbox,1,26,Haddock,16162.2085624921,0.1
nearbox,1,27,Haddock,19685.138198485125,0.1
nearbox,1,28,Haddock,34429.44242843359,0.1
nearbox,1,29,Haddock,32640.204666255497,0.1
nearbox,1,30,Haddock,48617.91778551276,0.1
nearbox,1,31,Haddock,59030.2281315224,0.1
nearbox,1,32,Haddock,36218.26053791209,0.1
nearbox,1,33,Haddock,22166.210724625296,0.1
nearbox,1,34,Haddock,19789.862467850824,0.1
nearbox,1,35,Haddock,79190.3164190632,0.1
nearbox,1,36,Haddock,151417.47106747594,0.1
nearbox,1,37,Haddock,108254.67681336995,0.1
nearbox,1,38,Haddock,171607.39946969732,0.1
nearbox,1,39,Haddock,157181.80165417408,0.1
nearbox,1,40,Haddock,162018.67290933788,0.1
nearbox,1,41,Haddock,140971.5571840972,0.1
nearbox,1,42,Haddock,87700.51138278126,0.1
nearbox,1,43,Haddock,55874.67421657845,0.1
nearbox,1,44,Haddock,57630.465560891695,0.1
nearbox,1,45,Haddock,66251.26719364536,0.1
nearbox,1,46,Haddock,50384.06361993672,0.1
nearbox,1,47,Haddock,83308.9818240006,0.1
nearbox,1,48,Haddock,80785.85310541395,0.1
nearbox,1,49,Haddock,102636.41588768654,0.1
nearbox,1,50,Haddock,140253.39188863104,0.1
nearbox,1,51,Haddock,180893.64984062978,0.1
nearbox,1,52,Haddock,112844.26145628923,0.1
nearbox,1,53,Haddock,123617.47511025392,0.1
nearbox,1,54,Haddock,134726.63099674,0.1
nearbox,1,55,Haddock,166468.03490092955,0.1
nearbox,1,56,Haddock,134734.47116459408,0.1
nearbox,1,57,Haddock,99202.6819739928,0.1
nearbox,1,58,Haddock,68965.1003415424,0.1
nearbox,1,59,Haddock,82184.20118608985,0.1
nearbox,1,60,Haddock,56247.24149711809,0.1
nearbox,1,61,Haddock,60764.81614368665,0.1
nearbox,1,62,Haddock,74629.74282391508,0.1
nearbox,1,63,Haddock,69745.45556618714,0.1
nearbox,1,64,Haddock,75058.46702747588,0.1
nearbox,1,65,Haddock,108140.00882493284,0.1
nearbox,1,66,Haddock,102011.67566121017,0.1
nearbox,1,67,Haddock,141942.2705160598,0.1
nearbox,1,68,Haddock,130638.94360574128,0.1
nearbox,1,69,Haddock,125219.23732174454,0.1
nearbox,1,70,Haddock,120873.4639792539,0.1
nearbox,1,71,Haddock,110211.79965795361,0.1
nearbox,1,72,Haddock,98175.73599675424,0.1
nearbox,1,73,Haddock,79485.32314760868,0.1
nearbox,1,74,Haddock,83021.21198661867,0.1
nearbox,1,75,Haddock,76694.79929519104,0.1
nearbox,1,76,Haddock,137098.80044259428,0.1
nearbox,1,77,Haddock,190091.2040491012,0.1
nearbox,1,78,Haddock,240787.00696298375,0.1
nearbox,1,79,Haddock,229260.52673616653,0.1
nearbox,1,80,Haddock,200668.02875536136,0.1
nearbox,1,81,Haddock,183621.83271245038,0.1
nearbox,1,82,Haddock,187348.3864069364,0.1
nearbox,1,83,Haddock,142195.713565458,0.1
nearbox,1,84,Haddock,137045.46503351876,0.1
nearbox,1,85,Haddock,93234.27408749014,0.1
nearbox,1,86,Haddock,88780.20099138167,0.1
nearbox,1,87,Haddock,69919.0301526768,0.1
nearbox,1,88,Haddock,92570.14509206999,0.1
nearbox,1,89,Haddock,90732.23960803222,0.1
nearbox,1,90,Haddock,101115.10140290765,0.1
nearbox,1,91,Haddock,103309.6379401986,0.1
nearbox,1,92,Haddock,87937.25194658591,0.1
nearbox,1,93,Haddock,94837.0240718854,0.1
nearbox,1,94,Haddock,69356.72721837512,0.1
nearbox,1,95,Haddock,78261.11222132124,0.1
nearbox,1,96,Haddock,85603.91546557269,0.1
nearbox,1,97,Haddock,60296.93712599969,0.1
nearbox,1,98,Haddock,55084.958394385976,0.1
nearbox,1,99,Haddock,51020.2659777769,0.1
nearbox,1,100,Haddock,41348.18285235116,0.1
nearbox,1,101,Haddock,39392.20124480903,0.1
nearbox,1,102,Haddock,38033.05062792519,0.1
nearbox,1,103,Haddock,29419.780925144234,0.1
nearbox,1,104,Haddock,32035.29539134932,0.1
nearbox,1,105,Haddock,31371.593127379914,0.1
nearbox,1,106,Haddock,36038.060775092046,0.1
nearbox,1,107,Haddock,35435.74212564635,0.1
nearbox,1,108,Haddock,31697.923985144236,0.1
nearbox,1,109,Haddock,33933.16744718669,0.1
nearbox,1,110,Haddock,42551.96690009982,0.1
nearbox,1,111,Haddock,57264.439067242434,0.1
nearbox,1,112,Haddock,84288.51403245333,0.1
nearbox,1,113,Haddock,93875.86463940624,0.1
nearbox,1,114,Haddock,107784.05316073418,0.1
nearbox,1,115,Haddock,108277.44692465759,0.1
nearbox,1,116,Haddock,85722.17970590174,0.1
nearbox,1,117,Haddock,105507.03317609213,0.1
nearbox,1,118,Haddock,102278.32784686922,0.1
nearbox,1,119,Haddock,103709.93385126595,0.1
nearbox,1,120,Haddock,107755.6856261546,0.1
nearbox,1,121,Haddock,89273.61432606519,0.1
nearbox,1,122,Haddock,86898.68939488869,0.1
nearbox,1,123,Haddock,95595.28283222503,0.1
nearbox,1,124,Haddock,98323.9364575535,0.1
nearbox,1,125,Haddock,115987.63939307298,0.1
nearbox,1,126,Haddock,109419.35045789099,0.1
nearbox,1,127,Haddock,124486.45576654778,0.1
nearbox,1,128,Haddock,141513.70637819197,0.1
nearbox,1,129,Haddock,129108.86678267179,0.1
nearbox,1,130,Haddock,133558.02336834633,0.1
nearbox,1,131,Haddock,116100.38736484187,0.1
nearbox,1,132,Haddock,126754.6277220797,0.1
nearbox,1,133,Haddock,102494.70680914537,0.1
nearbox,1,134,Haddock,129775.09107343743,0.1
nearbox,1,135,Haddock,148417.20507169253,0.1
nearbox,1,136,Haddock,131673.84019100515,0.1
nearbox,1,137,Haddock,132864.35441156352,0.1
nearbox,1,138,Haddock,149484.68332306246,0.1
nearbox,1,139,Haddock,142885.4535516901,0.1
nearbox,1,140,Haddock,164349.93874182683,0.1
nearbox,1,141,Haddock,179879.22910556008,0.1
nearbox,1,142,Haddock,201546.917746751,0.1
nearbox,1,143,Haddock,170690.65675116619,0.1
nearbox,1,143.99726027397261,Haddock,193733.0283576531,0.1
nearbox,1,1,Long_rough_dab,0,0.1
nearbox,1,2,Long_rough_dab,0,0.1
nearbox,1,3,Long_rough_dab,0,0.1
nearbox,1,4,Long_rough_dab,0,0.1
nearbox,1,5,Long_rough_dab,0,0.1
nearbox,1,6,Long_rough_dab,0,0.1
nearbox,1,7,Long_rough_dab,0,0.1
nearbox,1,8,Long_rough_dab,0,0.1
nearbox,1,9,Long_rough_dab,0,0.1
nearbox,1,10,Long_rough_dab,0,0.1
nearbox,1,11,Long_rough_dab,0,0.1
nearbox,1,12,Long_rough_dab,0,0.1
nearbox,1,13,Long_rough_dab,0,0.1
nearbox,1,14,Long_rough_dab,0,0.1
nearbox,1,15,Long_rough_dab,0,0.1
nearbox,1,16,Long_rough_dab,0,0.1
nearbox,1,17,Long_rough_dab,0,0.1
nearbox,1,18,Long_rough_dab,0,0.1
nearbox,1,19,Long_rough_dab,0,0.1
nearbox,1,20,Long_rough_dab,0,0.1
nearbox,1,21,Long_rough_dab,0,0.1
nearbox,1,22,Long_rough_dab,0,0.1
nearbox,1,23,Long_rough_dab,0,0.1
nearbox,1,24,Long_rough_dab,0,0.1
nearbox,1,25,Long_rough_dab,0,0.1
nearbox,1,26,Long_rough_dab,0,0.1
nearbox,1,27,Long_rough_dab,0,0.1
nearbox,1,28,Long_rough_dab,0,0.1
nearbox,1,29,Long_rough_dab,0,0.1
nearbox,1,30,Long_rough_dab,0,0.1
nearbox,1,31,Long_rough_dab,0,0.1
nearbox,1,32,Long_rough_dab,0,0.1
nearbox,1,33,Long_rough_dab,0,0.1
nearbox,1,34,Long_rough_dab,0,0.1
nearbox,1,35,Long_rough_dab,0,0.1
nearbox,1,36,Long_rough_dab,0,0.1
nearbox,1,37,Long_rough_dab,0,0.1
nearbox,1,38,Long_rough_dab,0,0.1
nearbox,1,39,Long_rough_dab,0,0.1
nearbox,1,40,Long_rough_dab,0,0.1
nearbox,1,41,Long_rough_dab,0,0.1
nearbox,1,42,Long_rough_dab,0,0.1
nearbox,1,43,Long_rough_dab,0,0.1
nearbox,1,44,Long_rough_dab,0,0.1
nearbox,1,45,Long_rough_dab,0,0.1
nearbox,1,46,Long_rough_dab,0,0.1
nearbox,1,47,Long_rough_dab,0,0.1
nearbox,1,48,Long_rough_dab,0,0.1
nearbox,1,49,Long_rough_dab,0,0.1
nearbox,1,50,Long_rough_dab,0,0.1
nearbox,1,51,Long_rough_dab,0,0.1
nearbox,1,52,Long_rough_dab,0,0.1
nearbox,1,53,Long_rough_dab,0,0.1
nearbox,1,54,Long_rough_dab,0,0.1
nearbox,1,55,Long_rough_dab,0,0.1
nearbox,1,56,Long_rough_dab,0,0.1
nearbox,1,57,Long_rough_dab,0,0.1
nearbox,1,58,Long_rough_dab,0,0.1
nearbox,1,59,Long_rough_dab,0,0.1
nearbox,1,60,Long_rough_dab,0,0.1
nearbox,1,61,Long_rough_dab,0,0.1
nearbox,1,62,Long_rough_dab,0,0.1
nearbox,1,63,Long_rough_dab,0,0.1
nearbox,1,64,Long_rough_dab,0,0.1
nearbox,1,65,Long_rough_dab,0,0.1
nearbox,1,66,Long_rough_dab,0,0.1
nearbox,1,67,Long_rough_dab,0,0.1
nearbox,1,68,Long_rough_dab,0,0.1
nearbox,1,69,Long_rough_dab,0,0.1
nearbox,1,70,Long_rough_dab,0,0.1
nearbox,1,71,Long_rough_dab,0,0.1
nearbox,1,72,Long_rough_dab,0,0.1
nearbox,1,73,Long_rough_dab,0,0.1
nearbox,1,74,Long_rough_dab,0,0.1
nearbox,1,75,Long_rough_dab,0,0.1
nearbox,1,76,Long_rough_dab,0,0.1
nearbox,1,77,Long_rough_dab,0,0.1
nearbox,1,78,Long_rough_dab,0,0.1
nearbox,1,79,Long_rough_dab,0,0.1
nearbox,1,80,Long_rough_dab,0,0.1
nearbox,1,81,Long_rough_dab,0,0.1
nearbox,1,82,Long_rough_dab,0,0.1
nearbox,1,83,Long_rough_dab,0,0.1
nearbox,1,84,Long_rough_dab,0,0.1
nearbox,1,85,Long_rough_dab,0,0.1
nearbox,1,86,Long_rough_dab,0,0.1
nearbox,1,87,Long_rough_dab,0,0.1
nearbox,1,88,Long_rough_dab,0,0.1
nearbox,1,89,Long_rough_dab,0,0.1
nearbox,1,90,Long_rough_dab,0,0.1
nearbox,1,91,Long_rough_dab,0,0.1
nearbox,1,92,Long_rough_dab,0,0.1
nearbox,1,93,Long_rough_dab,0,0.1
nearbox,1,94,Long_rough_dab,0,0.1
nearbox,1,95,Long_rough_dab,0,0.1
nearbox,1,96,Long_rough_dab,0,0.1
nearbox,1,97,Long_rough_dab,0,0.1
nearbox,1,98,Long_rough_dab,0,0.1
nearbox,1,99,Long_rough_dab,0,0.1
nearbox,1,100,Long_rough_dab,0,0.1
nearbox,1,101,Long_rough_dab,0,0.1
nearbox,1,102,Long_rough_dab,0,0.1
nearbox,1,103,Long_rough_dab,0,0.1
nearbox,1,104,Long_rough_dab,0,0.1
nearbox,1,105,Long_rough_dab,0,0.1
nearbox,1,106,Long_rough_dab,0,0.1
nearbox,1,107,Long_rough_dab,0,0.1
nearbox,1,108,Long_rough_dab,0,0.1
nearbox,1,109,Long_rough_dab,0,0.1
nearbox,1,110,Long_rough_dab,0,0.1
nearbox,1,111,Long_rough_dab,0,0.1
nearbox,1,112,Long_rough_dab,0,0.1
nearbox,1,113,Long_rough_dab,0,0.1
nearbox,1,114,Long_rough_dab,0,0.1
nearbox,1,115,Long_rough_dab,0,0.1
nearbox,1,116,Long_rough_dab,0,0.1
nearbox,1,117,Long_rough_dab,0,0.1
nearbox,1,118,Long_rough_dab,0,0.1
nearbox,1,119,Long_rough_dab,0,0.1
nearbox,1,120,Long_rough_dab,0,0.1
nearbox,1,121,Long_rough_dab,0,0.1
nearbox,1,122,Long_rough_dab,0,0.1
nearbox,1,123,Long_rough_dab,0,0.1
nearbox,1,124,Long_rough_dab,0,0.1
nearbox,1,125,Long_rough_dab,0,0.1
nearbox,1,126,Long_rough_dab,0,0.1
nearbox,1,127,Long_rough_dab,0,0.1
nearbox,1,128,Long_rough_dab,0,0.1
nearbox,1,129,Long_rough_dab,0,0.1
nearbox,1,130,Long_rough_dab,0,0.1
nearbox,1,131,Long_rough_dab,0,0.1
nearbox,1,132,Long_rough_dab,0,0.1
nearbox,1,133,Long_rough_dab,0,0.1
nearbox,1,134,Long_rough_dab,0,0.1
nearbox,1,135,Long_rough_dab,0,0.1
nearbox,1,136,Long_rough_dab,0,0.1
nearbox,1,137,Long_rough_dab,0,0.1
nearbox,1,138,Long_rough_dab,0,0.1
nearbox,1,139,Long_rough_dab,0,0.1
nearbox,1,140,Long_rough_dab,0,0.1
nearbox,1,141,Long_rough_dab,0,0.1
nearbox,1,142,Long_rough_dab,0,0.1
nearbox,1,143,Long_rough_dab,0,0.1
nearbox,1,143.99726027397261,Long_rough_dab,0,0.1
