fishery,area,year,species,type,inpN,sizebin1,sizebin2,sizebin3,sizebin4,sizebin5
census,1,44,North_atl_cod,0,937,0.004268943436499467,0.5976520811099253,0.39701173959445035,0.0010672358591248667,NA
census,1,45,North_atl_cod,0,942,0.005307855626326964,0.6040339702760085,0.3874734607218684,0.0031847133757961785,NA
census,1,46,North_atl_cod,0,933,0.006430868167202572,0.587352625937835,0.4008574490889603,0.0053590568060021436,NA
census,1,47,North_atl_cod,0,943,0.007423117709437964,0.5885471898197243,0.38918345705196183,0.014846235418875928,NA
census,1,48,North_atl_cod,0,916,0.013100436681222707,0.6037117903930131,0.38318777292576417,NA,NA
census,1,49,North_atl_cod,0,927,0.012944983818770227,0.5900755124056095,0.3818770226537217,0.015102481121898598,NA
census,1,50,North_atl_cod,0,924,0.010822510822510822,0.6038961038961039,0.3852813852813853,NA,NA
census,1,51,North_atl_cod,0,920,0.007608695652173913,0.6184782608695653,0.3739130434782609,NA,NA
census,1,52,North_atl_cod,0,928,0.007543103448275862,0.5862068965517241,0.40301724137931033,0.003232758620689655,NA
census,1,53,North_atl_cod,0,930,0.015053763440860216,0.5946236559139785,0.36989247311827955,0.02043010752688172,NA
census,1,54,North_atl_cod,0,909,0.026402640264026403,0.5918591859185919,0.37513751375137516,0.006600660066006601,NA
census,1,55,North_atl_cod,0,929,0.03444564047362755,0.5995694294940797,0.34983853606027987,0.016146393972012917,NA
census,1,56,North_atl_cod,0,920,0.043478260869565216,0.6021739130434782,0.3521739130434783,0.002173913043478261,NA
census,1,57,North_atl_cod,0,881,0.049943246311010214,0.6072644721906924,0.337116912599319,0.0056753688989784334,NA
census,1,58,North_atl_cod,0,912,0.04057017543859649,0.5932017543859649,0.3618421052631579,0.0043859649122807015,NA
census,1,59,North_atl_cod,0,933,0.04287245444801715,0.5819935691318328,0.36012861736334406,0.015005359056806002,NA
census,1,60,North_atl_cod,0,916,0.039301310043668124,0.6004366812227074,0.35917030567685587,0.001091703056768559,NA
census,1,61,North_atl_cod,0,927,0.043149946062567425,0.5911542610571737,0.3484358144552319,0.017259978425026967,NA
census,1,62,North_atl_cod,0,920,0.04021739130434782,0.592391304347826,0.3630434782608696,0.004347826086956522,NA
census,1,63,North_atl_cod,0,911,0.042810098792535674,0.6026344676180022,0.35016465422612514,0.0043907793633369925,NA
census,1,64,North_atl_cod,0,916,0.043668122270742356,0.611353711790393,0.34279475982532753,0.002183406113537118,NA
census,1,65,North_atl_cod,0,904,0.03650442477876106,0.6172566371681416,0.336283185840708,0.00995575221238938,NA
census,1,66,North_atl_cod,0,920,0.03152173913043478,0.6260869565217392,0.3423913043478261,NA,NA
census,1,67,North_atl_cod,0,922,0.03036876355748373,0.6062906724511931,0.3600867678958785,0.0032537960954446853,NA
census,1,68,North_atl_cod,0,929,0.038751345532831,0.5834230355220668,0.3627556512378902,0.015069967707212056,NA
census,1,69,North_atl_cod,0,909,0.030803080308030802,0.5951595159515951,0.36303630363036304,0.011001100110011002,NA
census,1,70,North_atl_cod,0,904,0.02654867256637168,0.6017699115044248,0.37168141592920356,NA,NA
census,1,71,North_atl_cod,0,927,0.03559870550161812,0.5954692556634305,0.3516720604099245,0.017259978425026967,NA
census,1,72,North_atl_cod,0,921,0.03474484256243214,0.5960912052117264,0.36590662323561346,0.003257328990228013,NA
census,1,73,North_atl_cod,0,937,0.030949839914621132,0.5827107790821772,0.3639274279615795,0.022411953041622197,NA
census,1,74,North_atl_cod,0,914,0.03282275711159737,0.6050328227571116,0.35667396061269147,0.005470459518599562,NA
census,1,75,North_atl_cod,0,917,0.03925845147219193,0.5910577971646674,0.3653217011995638,0.004362050163576881,NA
census,1,76,North_atl_cod,0,927,0.036677454153182305,0.6030204962243797,0.35490830636461707,0.005393743257820928,NA
census,1,77,North_atl_cod,0,926,0.038876889848812095,0.5971922246220303,0.35853131749460043,0.005399568034557235,NA
census,1,78,North_atl_cod,0,921,0.03257328990228013,0.6004343105320304,0.36482084690553745,0.0021715526601520088,NA
census,1,79,North_atl_cod,0,904,0.03982300884955752,0.6128318584070797,0.3473451327433628,NA,NA
census,1,80,North_atl_cod,0,719,0.05146036161335188,0.5869262865090403,0.3574408901251738,0.004172461752433936,NA
census,1,30,Norwegian_ssh,0,193,NA,0.21761658031088082,0.35751295336787564,0.42487046632124353,NA
census,1,31,Norwegian_ssh,0,962,NA,0.2203742203742204,0.44386694386694386,0.33575883575883575,NA
census,1,32,Norwegian_ssh,0,959,NA,0.25651720542231493,0.4316996871741397,0.31178310740354537,NA
census,1,33,Norwegian_ssh,0,953,NA,0.2644281217208814,0.46589716684155297,0.2696747114375656,NA
census,1,34,Norwegian_ssh,0,967,NA,0.18510858324715615,0.5501551189245087,0.2647362978283351,NA
census,1,35,Norwegian_ssh,0,957,NA,0.15151515151515152,0.5820271682340648,0.2664576802507837,NA
census,1,36,Norwegian_ssh,0,970,NA,0.15360824742268042,0.5814432989690722,0.2649484536082474,NA
census,1,37,Norwegian_ssh,0,955,NA,0.15287958115183245,0.5759162303664922,0.2712041884816754,NA
census,1,38,Norwegian_ssh,0,958,NA,0.1837160751565762,0.5605427974947808,0.255741127348643,NA
census,1,39,Norwegian_ssh,0,960,NA,0.215625,0.5541666666666667,0.23020833333333332,NA
census,1,40,Norwegian_ssh,0,957,NA,0.19435736677115986,0.5276907001044933,0.2779519331243469,NA
census,1,41,Norwegian_ssh,0,963,NA,0.20768431983385255,0.48909657320872274,0.3032191069574247,NA
census,1,42,Norwegian_ssh,0,969,NA,0.29927760577915374,0.4458204334365325,0.2549019607843137,NA
census,1,43,Norwegian_ssh,0,965,NA,0.31813471502590673,0.4310880829015544,0.25077720207253884,NA
census,1,44,Norwegian_ssh,0,956,NA,0.35355648535564854,0.41631799163179917,0.2301255230125523,NA
census,1,45,Norwegian_ssh,0,952,NA,0.35609243697478993,0.4411764705882353,0.2027310924369748,NA
census,1,46,Norwegian_ssh,0,961,NA,0.3028095733610822,0.5161290322580645,0.18106139438085328,NA
census,1,47,Norwegian_ssh,0,952,NA,0.24894957983193278,0.5766806722689075,0.17436974789915966,NA
census,1,48,Norwegian_ssh,0,955,NA,0.22827225130890053,0.5947643979057592,0.1769633507853403,NA
census,1,49,Norwegian_ssh,0,961,NA,0.2393340270551509,0.5889698231009365,0.1716961498439126,NA
census,1,50,Norwegian_ssh,0,955,NA,0.23979057591623038,0.5979057591623037,0.16230366492146597,NA
census,1,51,Norwegian_ssh,0,949,0.001053740779768177,0.3150684931506849,0.5353003161222339,0.14857744994731295,NA
census,1,52,Norwegian_ssh,0,958,NA,0.3653444676409186,0.4906054279749478,0.1440501043841336,NA
census,1,53,Norwegian_ssh,0,940,NA,0.3638297872340426,0.5085106382978724,0.1276595744680851,NA
census,1,54,Norwegian_ssh,0,959,NA,0.3159541188738269,0.5484880083420229,0.13555787278415016,NA
census,1,55,Norwegian_ssh,0,961,NA,0.3028095733610822,0.5400624349635796,0.1571279916753382,NA
census,1,56,Norwegian_ssh,0,956,NA,0.24790794979079497,0.5721757322175732,0.1799163179916318,NA
census,1,57,Norwegian_ssh,0,949,NA,0.2929399367755532,0.5036880927291886,0.20337197049525815,NA
census,1,58,Norwegian_ssh,0,951,NA,0.3890641430073607,0.4206098843322818,0.19032597266035753,NA
census,1,59,Norwegian_ssh,0,960,NA,0.3927083333333333,0.39479166666666665,0.2125,NA
census,1,60,Norwegian_ssh,0,957,NA,0.37513061650992685,0.4440961337513062,0.180773249738767,NA
census,1,61,Norwegian_ssh,0,950,NA,0.33263157894736844,0.49157894736842106,0.17578947368421052,NA
census,1,62,Norwegian_ssh,0,933,NA,0.3461950696677385,0.5048231511254019,0.1489817792068596,NA
census,1,63,Norwegian_ssh,0,947,NA,0.3115100316789863,0.5237592397043295,0.16473072861668428,NA
census,1,64,Norwegian_ssh,0,952,NA,0.2762605042016807,0.5525210084033614,0.17121848739495799,NA
census,1,65,Norwegian_ssh,0,947,NA,0.23864836325237593,0.5923970432946146,0.1689545934530095,NA
census,1,66,Norwegian_ssh,0,956,NA,0.22280334728033474,0.5951882845188284,0.18200836820083682,NA
census,1,67,Norwegian_ssh,0,959,0.0010427528675703858,0.28988529718456724,0.5443169968717414,0.16475495307612095,NA
census,1,68,Norwegian_ssh,0,963,NA,0.308411214953271,0.5192107995846313,0.17237798546209762,NA
census,1,69,Norwegian_ssh,0,966,NA,0.3612836438923395,0.494824016563147,0.14389233954451347,NA
census,1,70,Norwegian_ssh,0,959,NA,0.3472367049009385,0.5140771637122002,0.1386861313868613,NA
census,1,71,Norwegian_ssh,0,956,NA,0.3253138075313807,0.5094142259414226,0.16527196652719664,NA
census,1,72,Norwegian_ssh,0,959,NA,0.33889468196037537,0.4921793534932221,0.1689259645464025,NA
census,1,73,Norwegian_ssh,0,953,NA,0.33263378803777544,0.4931794333683106,0.17418677859391396,NA
census,1,74,Norwegian_ssh,0,949,NA,0.38883034773445735,0.45521601685985247,0.1559536354056902,NA
census,1,75,Norwegian_ssh,0,937,NA,0.423692636072572,0.4215581643543223,0.15474919957310565,NA
census,1,76,Norwegian_ssh,0,951,NA,0.4153522607781283,0.4185068349106204,0.1661409043112513,NA
census,1,77,Norwegian_ssh,0,956,NA,0.34414225941422594,0.5261506276150628,0.1297071129707113,NA
census,1,78,Norwegian_ssh,0,942,NA,0.37579617834394907,0.5254777070063694,0.09872611464968153,NA
census,1,79,Norwegian_ssh,0,945,NA,0.44126984126984126,0.4677248677248677,0.091005291005291,NA
census,1,80,Norwegian_ssh,0,759,NA,0.43478260869565216,0.4650856389986825,0.10013175230566534,NA
census,1,30,Redfish,0,182,NA,0.8791208791208791,0.07692307692307693,0.04395604395604396,NA
census,1,31,Redfish,0,934,0.034261241970021415,0.8297644539614561,0.061027837259100645,0.07494646680942184,NA
census,1,32,Redfish,0,929,0.04413347685683531,0.8331539289558665,0.0527448869752422,0.06996770721205597,NA
census,1,33,Redfish,0,930,0.024731182795698924,0.8720430107526882,0.04516129032258064,0.05806451612903226,NA
census,1,34,Redfish,0,914,0.014223194748358862,0.8599562363238512,0.06564551422319474,0.060175054704595186,NA
census,1,35,Redfish,0,930,0.012903225806451613,0.8559139784946237,0.06236559139784946,0.06881720430107527,NA
census,1,36,Redfish,0,920,0.02391304347826087,0.8543478260869565,0.0641304347826087,0.057608695652173914,NA
census,1,37,Redfish,0,926,0.03455723542116631,0.8369330453563715,0.06587473002159827,0.06263498920086392,NA
census,1,38,Redfish,0,917,0.028353326063249727,0.9094874591057798,0.04034896401308615,0.021810250817884406,NA
census,1,39,Redfish,0,931,0.013963480128893663,0.8431793770139635,0.06337271750805586,0.079484425349087,NA
census,1,40,Redfish,0,920,0.018478260869565218,0.8445652173913043,0.07173913043478261,0.06521739130434782,NA
census,1,41,Redfish,0,946,0.011627906976744186,0.8202959830866807,0.08879492600422834,0.07928118393234672,NA
census,1,42,Redfish,0,932,0.028969957081545063,0.8004291845493562,0.09656652360515021,0.0740343347639485,NA
census,1,43,Redfish,0,922,0.046637744034707156,0.8394793926247288,0.06182212581344902,0.052060737527114966,NA
census,1,44,Redfish,0,934,0.0974304068522484,0.7826552462526767,0.055674518201284794,0.06423982869379015,NA
census,1,45,Redfish,0,931,0.047261009667024706,0.8345864661654135,0.05800214822771214,0.06015037593984962,NA
census,1,46,Redfish,0,932,0.05042918454935622,0.8487124463519313,0.04721030042918455,0.0536480686695279,NA
census,1,47,Redfish,0,929,0.015069967707212056,0.8589881593110872,0.061356297093649086,0.06458557588805167,NA
census,1,48,Redfish,0,931,0.04940923737916219,0.8216970998925887,0.055853920515574654,0.07303974221267455,NA
census,1,49,Redfish,0,935,0.0427807486631016,0.8331550802139037,0.04385026737967915,0.08021390374331551,NA
census,1,50,Redfish,0,929,0.05597416576964478,0.8105489773950484,0.04413347685683531,0.08934337997847147,NA
census,1,51,Redfish,0,928,0.03771551724137931,0.8362068965517241,0.04418103448275862,0.08189655172413793,NA
census,1,52,Redfish,0,933,0.05787781350482315,0.7995712754555199,0.05144694533762058,0.09110396570203644,NA
census,1,53,Redfish,0,925,0.02702702702702703,0.8454054054054054,0.046486486486486484,0.08108108108108109,NA
census,1,54,Redfish,0,924,0.02922077922077922,0.8409090909090909,0.050865800865800864,0.07900432900432901,NA
census,1,55,Redfish,0,928,0.015086206896551725,0.8577586206896551,0.061422413793103446,0.06573275862068965,NA
census,1,56,Redfish,0,937,0.016008537886873,0.8505869797225186,0.07790821771611527,0.05549626467449306,NA
census,1,57,Redfish,0,920,0.010869565217391304,0.8195652173913044,0.09782608695652174,0.07173913043478261,NA
census,1,58,Redfish,0,930,0.01935483870967742,0.8365591397849462,0.08172043010752689,0.06236559139784946,NA
census,1,59,Redfish,0,927,0.06040992448759439,0.790722761596548,0.07659115426105717,0.07227615965480043,NA
census,1,60,Redfish,0,933,0.04930332261521972,0.7877813504823151,0.0707395498392283,0.09217577706323687,NA
census,1,61,Redfish,0,942,0.03927813163481953,0.807855626326964,0.06581740976645435,0.0870488322717622,NA
census,1,62,Redfish,0,936,0.030982905982905984,0.8012820512820513,0.08440170940170941,0.08333333333333333,NA
census,1,63,Redfish,0,924,0.04004329004329004,0.8225108225108225,0.06493506493506493,0.07251082251082251,NA
census,1,64,Redfish,0,917,0.07306434023991276,0.7993456924754635,0.062159214830970554,0.06543075245365322,NA
census,1,65,Redfish,0,926,0.03779697624190065,0.8077753779697624,0.07451403887688984,0.07991360691144708,NA
census,1,66,Redfish,0,929,0.06673842841765339,0.7857911733046287,0.077502691065662,0.06996770721205597,NA
census,1,67,Redfish,0,930,0.01827956989247312,0.8258064516129032,0.07204301075268817,0.08387096774193549,NA
census,1,68,Redfish,0,927,0.037756202804746494,0.8327939590075513,0.0593311758360302,0.07011866235167206,NA
census,1,69,Redfish,0,933,0.05251875669882101,0.804930332261522,0.06752411575562701,0.07502679528403002,NA
census,1,70,Redfish,0,920,0.06195652173913044,0.8282608695652174,0.05217391304347826,0.057608695652173914,NA
census,1,71,Redfish,0,944,0.00847457627118644,0.8463983050847458,0.07838983050847458,0.06673728813559322,NA
census,1,72,Redfish,0,935,0.0053475935828877,0.825668449197861,0.08021390374331551,0.08877005347593583,NA
census,1,73,Redfish,0,920,0.009782608695652175,0.8380434782608696,0.0891304347826087,0.06304347826086956,NA
census,1,74,Redfish,0,926,0.01079913606911447,0.8326133909287257,0.10151187904967603,0.0550755939524838,NA
census,1,75,Redfish,0,928,0.03556034482758621,0.8168103448275862,0.09051724137931035,0.057112068965517244,NA
census,1,76,Redfish,0,940,0.02872340425531915,0.824468085106383,0.07021276595744681,0.07659574468085106,NA
census,1,77,Redfish,0,938,0.031982942430703626,0.8219616204690832,0.0767590618336887,0.06929637526652452,NA
census,1,78,Redfish,0,913,0.04600219058050383,0.8214676889375685,0.05805038335158817,0.07447973713033954,NA
census,1,79,Redfish,0,918,0.023965141612200435,0.8420479302832244,0.07298474945533769,0.061002178649237473,NA
census,1,80,Redfish,0,748,0.04946524064171123,0.7994652406417112,0.06684491978609626,0.08422459893048129,NA
census,1,30,Saithe,0,180,0.2388888888888889,0.7388888888888889,0.022222222222222223,NA,NA
census,1,31,Saithe,0,869,0.44188722669735325,0.5454545454545454,0.012658227848101266,NA,NA
census,1,32,Saithe,0,884,0.4106334841628959,0.5678733031674208,0.021493212669683258,NA,NA
census,1,33,Saithe,0,896,0.41517857142857145,0.5725446428571429,0.012276785714285714,NA,NA
census,1,34,Saithe,0,888,0.42117117117117114,0.5777027027027027,0.0011261261261261261,NA,NA
census,1,35,Saithe,0,908,0.4107929515418502,0.5814977973568282,0.007709251101321586,NA,NA
census,1,36,Saithe,0,891,0.4287317620650954,0.5656565656565656,0.005611672278338945,NA,NA
census,1,37,Saithe,0,884,0.38235294117647056,0.6119909502262444,0.005656108597285068,NA,NA
census,1,38,Saithe,0,878,0.4145785876993166,0.5683371298405467,0.017084282460136675,NA,NA
census,1,39,Saithe,0,903,0.4108527131782946,0.5736434108527132,0.015503875968992248,NA,NA
census,1,40,Saithe,0,891,0.38271604938271603,0.6150392817059483,0.002244668911335578,NA,NA
census,1,41,Saithe,0,888,0.36373873873873874,0.6283783783783784,0.007882882882882882,NA,NA
census,1,42,Saithe,0,910,0.34505494505494505,0.6362637362637362,0.01868131868131868,NA,NA
census,1,43,Saithe,0,893,0.3269876819708847,0.64501679731243,0.027995520716685332,NA,NA
census,1,44,Saithe,0,890,0.32808988764044944,0.6573033707865169,0.014606741573033709,NA,NA
census,1,45,Saithe,0,897,0.3132664437012263,0.6566332218506131,0.030100334448160536,NA,NA
census,1,46,Saithe,0,873,0.3413516609392898,0.6426116838487973,0.016036655211912942,NA,NA
census,1,47,Saithe,0,903,0.3222591362126246,0.636766334440753,0.04097452934662237,NA,NA
census,1,48,Saithe,0,873,0.3356242840778923,0.6242840778923253,0.04009163802978236,NA,NA
census,1,49,Saithe,0,879,0.3265073947667804,0.6348122866894198,0.038680318543799774,NA,NA
census,1,50,Saithe,0,874,0.3695652173913043,0.6006864988558352,0.029748283752860413,NA,NA
census,1,51,Saithe,0,858,0.3822843822843823,0.5815850815850816,0.03613053613053613,NA,NA
census,1,52,Saithe,0,876,0.3972602739726027,0.54337899543379,0.0593607305936073,NA,NA
census,1,53,Saithe,0,874,0.37871853546910755,0.5755148741418764,0.04576659038901602,NA,NA
census,1,54,Saithe,0,849,0.4016489988221437,0.5783274440518257,0.020023557126030624,NA,NA
census,1,55,Saithe,0,845,0.3988165680473373,0.5881656804733728,0.01301775147928994,NA,NA
census,1,56,Saithe,0,858,0.3822843822843823,0.5932400932400932,0.024475524475524476,NA,NA
census,1,57,Saithe,0,866,0.36027713625866054,0.6177829099307159,0.021939953810623556,NA,NA
census,1,58,Saithe,0,878,0.31890660592255127,0.6697038724373576,0.011389521640091117,NA,NA
census,1,59,Saithe,0,850,0.30941176470588233,0.6764705882352942,0.01411764705882353,NA,NA
census,1,60,Saithe,0,884,0.27828054298642535,0.6889140271493213,0.032805429864253395,NA,NA
census,1,61,Saithe,0,860,0.24651162790697675,0.7255813953488373,0.027906976744186046,NA,NA
census,1,62,Saithe,0,881,0.21452894438138478,0.7377979568671964,0.04767309875141884,NA,NA
census,1,63,Saithe,0,856,0.1939252336448598,0.7406542056074766,0.06542056074766354,NA,NA
census,1,64,Saithe,0,875,0.20685714285714285,0.6891428571428572,0.104,NA,NA
census,1,65,Saithe,0,859,0.20721769499417927,0.6786961583236322,0.1140861466821886,NA,NA
census,1,66,Saithe,0,848,0.19929245283018868,0.6627358490566038,0.13797169811320756,NA,NA
census,1,67,Saithe,0,845,0.1952662721893491,0.6556213017751479,0.14911242603550295,NA,NA
census,1,68,Saithe,0,859,0.18160651920838183,0.6169965075669382,0.20139697322467986,NA,NA
census,1,69,Saithe,0,852,0.14553990610328638,0.6279342723004695,0.22652582159624413,NA,NA
census,1,70,Saithe,0,829,0.18938480096501809,0.6055488540410132,0.20506634499396864,NA,NA
census,1,71,Saithe,0,810,0.16419753086419753,0.6049382716049383,0.2222222222222222,0.008641975308641974,NA
census,1,72,Saithe,0,803,0.14072229140722292,0.6002490660024906,0.25280199252801994,0.0062266500622665,NA
census,1,73,Saithe,0,798,0.12155388471177944,0.6177944862155389,0.2581453634085213,0.002506265664160401,NA
census,1,74,Saithe,0,756,0.12301587301587301,0.6468253968253969,0.22354497354497355,0.006613756613756613,NA
census,1,75,Saithe,0,786,0.12595419847328243,0.6081424936386769,0.25572519083969464,0.010178117048346057,NA
census,1,76,Saithe,0,751,0.11318242343541944,0.6697736351531292,0.2103861517976032,0.006657789613848202,NA
census,1,77,Saithe,0,764,0.10471204188481675,0.6112565445026178,0.2683246073298429,0.015706806282722512,NA
census,1,78,Saithe,0,780,0.1076923076923077,0.6038461538461538,0.2641025641025641,0.02435897435897436,NA
census,1,79,Saithe,0,738,0.10569105691056911,0.5813008130081301,0.29132791327913277,0.02168021680216802,NA
census,1,80,Saithe,0,581,0.14457831325301204,0.5697074010327022,0.27882960413080893,0.0068846815834767644,NA
nearbox,1,30,Blue_whiting,0,85,NA,NA,0.29411764705882354,0.7058823529411765,NA
nearbox,1,31,Blue_whiting,0,394,NA,0.03807106598984772,0.4949238578680203,0.467005076142132,NA
nearbox,1,32,Blue_whiting,0,384,NA,0.036458333333333336,0.4921875,0.4713541666666667,NA
nearbox,1,33,Blue_whiting,0,402,NA,0.03233830845771144,0.48009950248756217,0.48756218905472637,NA
nearbox,1,34,Blue_whiting,0,386,NA,0.03367875647668394,0.48186528497409326,0.4844559585492228,NA
nearbox,1,35,Blue_whiting,0,377,NA,0.029177718832891247,0.4960212201591512,0.47480106100795755,NA
nearbox,1,36,Blue_whiting,0,386,NA,0.031088082901554404,0.4896373056994819,0.4792746113989637,NA
nearbox,1,37,Blue_whiting,0,384,NA,0.03125,0.453125,0.515625,NA
nearbox,1,38,Blue_whiting,0,377,NA,0.026525198938992044,0.4535809018567639,0.5172413793103449,0.002652519893899204
nearbox,1,39,Blue_whiting,0,388,NA,0.030927835051546393,0.4536082474226804,0.5154639175257731,NA
nearbox,1,40,Blue_whiting,0,385,NA,0.033766233766233764,0.4701298701298701,0.4961038961038961,NA
nearbox,1,41,Blue_whiting,0,393,NA,0.03816793893129771,0.48091603053435117,0.48091603053435117,NA
nearbox,1,42,Blue_whiting,0,393,NA,0.027989821882951654,0.4402035623409669,0.5318066157760815,NA
nearbox,1,43,Blue_whiting,0,394,NA,0.03299492385786802,0.4796954314720812,0.4873096446700508,NA
nearbox,1,44,Blue_whiting,0,373,NA,0.02680965147453083,0.4289544235924933,0.5442359249329759,NA
nearbox,1,45,Blue_whiting,0,396,NA,0.025252525252525252,0.4595959595959596,0.5151515151515151,NA
nearbox,1,46,Blue_whiting,0,385,NA,0.03116883116883117,0.4623376623376623,0.5064935064935064,NA
nearbox,1,47,Blue_whiting,0,380,NA,0.02894736842105263,0.4605263157894737,0.5105263157894737,NA
nearbox,1,48,Blue_whiting,0,388,NA,0.03350515463917526,0.45103092783505155,0.5154639175257731,NA
nearbox,1,49,Blue_whiting,0,384,NA,0.03125,0.4635416666666667,0.5026041666666666,0.0026041666666666665
nearbox,1,50,Blue_whiting,0,378,NA,0.023809523809523808,0.47619047619047616,0.5,NA
nearbox,1,51,Blue_whiting,0,380,NA,0.031578947368421054,0.4763157894736842,0.4921052631578947,NA
nearbox,1,52,Blue_whiting,0,388,NA,0.028350515463917526,0.4845360824742268,0.48711340206185566,NA
nearbox,1,53,Blue_whiting,0,385,NA,0.033766233766233764,0.4961038961038961,0.4701298701298701,NA
nearbox,1,54,Blue_whiting,0,383,NA,0.0391644908616188,0.49869451697127937,0.4621409921671018,NA
nearbox,1,55,Blue_whiting,0,371,NA,0.03773584905660377,0.5336927223719676,0.42857142857142855,NA
nearbox,1,56,Blue_whiting,0,381,NA,0.031496062992125984,0.44881889763779526,0.5196850393700787,NA
nearbox,1,57,Blue_whiting,0,390,NA,0.02564102564102564,0.45897435897435895,0.5153846153846153,NA
nearbox,1,58,Blue_whiting,0,396,NA,0.030303030303030304,0.45202020202020204,0.5176767676767676,NA
nearbox,1,59,Blue_whiting,0,393,NA,0.030534351145038167,0.41475826972010177,0.55470737913486,NA
nearbox,1,60,Blue_whiting,0,377,NA,0.03183023872679045,0.4588859416445623,0.5092838196286472,NA
nearbox,1,61,Blue_whiting,0,389,NA,0.030848329048843187,0.4473007712082262,0.5218508997429306,NA
nearbox,1,62,Blue_whiting,0,395,NA,0.02531645569620253,0.41265822784810124,0.5620253164556962,NA
nearbox,1,63,Blue_whiting,0,383,NA,0.02610966057441253,0.4621409921671018,0.5091383812010444,0.0026109660574412533
nearbox,1,64,Blue_whiting,0,398,NA,0.02763819095477387,0.457286432160804,0.5150753768844221,NA
nearbox,1,65,Blue_whiting,0,380,NA,0.031578947368421054,0.45789473684210524,0.5105263157894737,NA
nearbox,1,66,Blue_whiting,0,389,NA,0.028277634961439587,0.455012853470437,0.5167095115681234,NA
nearbox,1,67,Blue_whiting,0,381,NA,0.026246719160104987,0.46194225721784776,0.5118110236220472,NA
nearbox,1,68,Blue_whiting,0,382,NA,0.034031413612565446,0.4424083769633508,0.5235602094240838,NA
nearbox,1,69,Blue_whiting,0,391,NA,0.030690537084398978,0.4680306905370844,0.49872122762148335,0.0025575447570332483
nearbox,1,70,Blue_whiting,0,379,NA,0.0316622691292876,0.48284960422163586,0.48548812664907653,NA
nearbox,1,71,Blue_whiting,0,395,NA,0.02531645569620253,0.4379746835443038,0.5367088607594936,NA
nearbox,1,72,Blue_whiting,0,378,NA,0.026455026455026454,0.4444444444444444,0.5291005291005291,NA
nearbox,1,73,Blue_whiting,0,400,NA,0.025,0.43,0.545,NA
nearbox,1,74,Blue_whiting,0,391,NA,0.028132992327365727,0.44501278772378516,0.5242966751918159,0.0025575447570332483
nearbox,1,75,Blue_whiting,0,385,NA,0.033766233766233764,0.45454545454545453,0.5116883116883116,NA
nearbox,1,76,Blue_whiting,0,368,NA,0.029891304347826088,0.46467391304347827,0.5054347826086957,NA
nearbox,1,77,Blue_whiting,0,381,NA,0.031496062992125984,0.41732283464566927,0.5511811023622047,NA
nearbox,1,78,Blue_whiting,0,392,NA,0.030612244897959183,0.43112244897959184,0.5382653061224489,NA
nearbox,1,79,Blue_whiting,0,398,NA,0.03015075376884422,0.457286432160804,0.5125628140703518,NA
nearbox,1,80,Blue_whiting,0,282,NA,0.031914893617021274,0.4929078014184397,0.475177304964539,NA
nearbox,1,30,Capelin,0,96,NA,NA,0.7395833333333334,0.2604166666666667,NA
nearbox,1,31,Capelin,0,99,0.020202020202020204,0.797979797979798,0.1414141414141414,0.04040404040404041,NA
nearbox,1,35,Capelin,0,495,0.00202020202020202,0.23636363636363636,0.6525252525252525,0.10909090909090909,NA
nearbox,1,36,Capelin,0,488,0.004098360655737705,0.2336065573770492,0.6311475409836066,0.13114754098360656,NA
nearbox,1,37,Capelin,0,493,0.004056795131845842,0.2332657200811359,0.6044624746450304,0.15821501014198783,NA
nearbox,1,38,Capelin,0,100,0.02,0.71,0.18,0.09,NA
nearbox,1,41,Capelin,0,491,0.002036659877800407,0.22606924643584522,0.604887983706721,0.1670061099796334,NA
nearbox,1,42,Capelin,0,493,0.002028397565922921,0.23529411764705882,0.6105476673427992,0.15212981744421908,NA
nearbox,1,43,Capelin,0,484,0.002066115702479339,0.2396694214876033,0.621900826446281,0.13636363636363635,NA
nearbox,1,44,Capelin,0,491,0.004073319755600814,0.2484725050916497,0.6171079429735234,0.13034623217922606,NA
nearbox,1,45,Capelin,0,496,0.0020161290322580645,0.20766129032258066,0.594758064516129,0.19556451612903225,NA
nearbox,1,46,Capelin,0,493,0.004056795131845842,0.24949290060851928,0.6572008113590264,0.08924949290060852,NA
nearbox,1,47,Capelin,0,492,0.0040650406504065045,0.23577235772357724,0.6443089430894309,0.11585365853658537,NA
nearbox,1,48,Capelin,0,100,0.02,0.85,0.1,0.03,NA
nearbox,1,49,Capelin,0,486,0.00411522633744856,0.25102880658436216,0.6152263374485597,0.12962962962962962,NA
nearbox,1,50,Capelin,0,98,0.02040816326530612,0.8061224489795918,0.1326530612244898,0.04081632653061224,NA
nearbox,1,51,Capelin,0,493,0.004056795131845842,0.24949290060851928,0.6328600405679513,0.11359026369168357,NA
nearbox,1,52,Capelin,0,490,0.0020408163265306124,0.23265306122448978,0.6306122448979592,0.1346938775510204,NA
nearbox,1,53,Capelin,0,498,0.004016064257028112,0.22690763052208834,0.5823293172690763,0.18674698795180722,NA
nearbox,1,54,Capelin,0,493,0.002028397565922921,0.23935091277890466,0.6572008113590264,0.10141987829614604,NA
nearbox,1,55,Capelin,0,490,0.004081632653061225,0.2612244897959184,0.6428571428571429,0.09183673469387756,NA
