species,year,sizebin1,sizebin2,sizebin3,sizebin4,sizebin5
Polar_cod,103,NA,NA,6541,3445,8
Polar_cod,104,NA,NA,6362,3621,8
Polar_cod,105,NA,1,6379,3609,8
Polar_cod,106,NA,2,6511,3478,5
Polar_cod,107,NA,2,6736,3244,4
Polar_cod,108,NA,2,6770,3216,4
Polar_cod,109,NA,NA,6632,3363,5
Polar_cod,110,NA,NA,6437,3552,6
Polar_cod,111,NA,1,6387,3605,7
Polar_cod,112,NA,2,6373,3614,6
Polar_cod,113,NA,2,6504,3485,6
Polar_cod,114,NA,1,6576,3417,6
Polar_cod,115,NA,1,6614,3376,6
Polar_cod,116,NA,1,6514,3470,5
Polar_cod,117,NA,2,6573,3413,5
Polar_cod,118,NA,1,6615,3375,6
Polar_cod,119,NA,NA,6636,3349,6
Polar_cod,120,NA,1,6521,3463,7
Polar_cod,121,NA,2,6472,3513,8
Polar_cod,122,NA,2,6509,3479,6
Polar_cod,123,NA,2,6595,3391,5
Polar_cod,124,NA,2,6567,3422,6
Polar_cod,125,NA,1,6528,3462,5
Polar_cod,126,NA,NA,6512,3478,5
Polar_cod,127,NA,1,6478,3507,6
Polar_cod,128,NA,1,6472,3514,7
Polar_cod,129,NA,1,6503,3485,6
Polar_cod,130,NA,2,6558,3435,5
Polar_cod,131,NA,1,6516,3469,6
Polar_cod,132,NA,1,6514,3476,5
Polar_cod,133,NA,1,6534,3452,5
Polar_cod,134,NA,1,6543,3441,5
Polar_cod,135,NA,2,6594,3390,5
Polar_cod,136,NA,1,6589,3397,7
Polar_cod,137,NA,NA,6457,3529,6
Polar_cod,138,NA,NA,6454,3540,7
Polar_cod,139,NA,1,6409,3573,8
Polar_cod,140,NA,2,6486,3506,5
Polar_cod,141,NA,2,6630,3356,5
Polar_cod,142,NA,1,6602,3394,5
Polar_cod,143,NA,NA,6473,3515,6
Polar_cod,144,NA,NA,6402,3582,8
Redfish,1,731,9006,221,37,NA
Redfish,2,NA,9380,535,78,NA
Redfish,3,NA,9020,897,72,NA
Redfish,4,1,8865,1050,73,NA
Redfish,5,1,8659,1240,95,NA
Redfish,6,3,8603,1256,130,NA
Redfish,7,22,8604,1186,183,NA
Redfish,8,71,8651,1034,242,NA
Redfish,9,146,8535,998,311,NA
Redfish,10,498,8203,868,428,2
Redfish,11,963,7882,697,449,3
Redfish,12,1100,7676,641,561,11
Redfish,13,2366,6492,539,577,14
Redfish,14,1829,7095,468,577,19
Redfish,15,1846,7007,444,665,30
Redfish,16,1779,7119,425,642,32
Redfish,17,1319,7505,494,643,30
Redfish,18,2334,6600,405,621,29
Redfish,19,1238,7745,371,601,29
Redfish,20,1380,7603,372,608,30
Redfish,21,1095,7816,436,618,29
Redfish,22,1128,7704,446,681,32
Redfish,23,755,8151,445,623,24
Redfish,24,654,8241,460,614,25
Redfish,25,1009,7822,485,652,26
Redfish,26,149,8493,641,686,26
Redfish,27,410,8195,627,730,28
Redfish,28,1641,7103,519,704,26
Redfish,29,670,8079,498,716,27
Redfish,30,1611,7207,458,689,26
Redfish,31,1587,7237,435,700,26
Redfish,32,1904,6935,404,725,26
Redfish,33,1134,7734,390,709,26
Redfish,34,654,8149,444,714,28
Redfish,35,586,8201,459,723,27
Redfish,36,1177,7670,446,676,23
Redfish,37,1516,7263,472,716,26
Redfish,38,1219,7640,409,700,27
Redfish,39,630,8139,485,717,24
Redfish,40,778,7937,522,726,27
Redfish,41,503,8122,631,710,26
Redfish,42,1364,7311,564,731,26
Redfish,43,1940,6755,510,756,27
Redfish,44,4337,4494,411,726,27
Redfish,45,2097,6698,456,716,26
Redfish,46,2139,6717,393,717,26
Redfish,47,665,8081,464,753,27
Redfish,48,2117,6699,409,741,27
Redfish,49,1909,6923,400,733,25
Redfish,50,2450,6312,434,764,26
Redfish,51,1595,7209,426,736,26
Redfish,52,2375,6469,398,729,23
Redfish,53,1323,7507,380,760,29
Redfish,54,1289,7590,407,684,24
Redfish,55,705,8040,483,740,26
Redfish,56,736,7982,562,685,22
Redfish,57,506,8032,668,760,25
Redfish,58,872,7638,672,788,27
Redfish,59,2656,6025,531,754,26
Redfish,60,2240,6438,534,759,25
Redfish,61,1768,6959,491,748,24
Redfish,62,1422,7187,571,788,26
Redfish,63,1800,6940,503,721,26
Redfish,64,3289,5515,458,703,26
Redfish,65,1738,6962,537,729,26
Redfish,66,3030,5726,461,748,26
Redfish,67,878,7868,528,702,24
Redfish,68,1721,7017,487,742,24
Redfish,69,2431,6352,458,726,24
Redfish,70,2722,6174,379,684,24
Redfish,71,334,8309,597,728,25
Redfish,72,294,8311,626,731,25
Redfish,73,429,8121,656,756,25
Redfish,74,506,8005,690,767,26
Redfish,75,1628,7042,580,725,25
Redfish,76,1276,7494,482,721,26
Redfish,77,1489,7243,530,705,25
Redfish,78,1939,6827,473,724,25
Redfish,79,1003,7727,505,729,26
Redfish,80,1792,7077,426,675,24
Redfish,81,1171,7576,463,753,26
Redfish,82,1576,7268,430,690,25
Redfish,83,814,7938,471,743,25
Redfish,84,2069,6787,434,678,22
Redfish,85,183,8381,645,753,26
Redfish,86,1541,7114,559,744,26
Redfish,87,671,8038,539,717,25
Redfish,88,765,7953,548,699,24
Redfish,89,861,7919,508,678,24
Redfish,90,906,7814,527,712,25
Redfish,91,2123,6663,468,718,27
Redfish,92,499,8176,543,747,27
Redfish,93,657,7974,594,743,27
Redfish,94,858,7730,614,764,25
Redfish,95,1445,7254,527,744,25
Redfish,96,903,7794,507,763,25
Redfish,97,1473,7266,473,759,26
Redfish,98,445,8273,521,726,26
Redfish,99,205,8352,620,786,28
Redfish,100,720,7862,631,752,27
Redfish,101,1374,7267,589,735,26
Redfish,102,410,8313,578,670,22
Redfish,103,536,8004,673,752,26
Redfish,104,689,7894,634,746,25
Redfish,105,791,7799,603,771,27
Redfish,106,586,7974,657,751,27
Redfish,107,158,8361,728,720,23
Redfish,108,116,8251,802,803,27
Redfish,109,307,8032,854,774,26
Redfish,110,461,7912,786,799,27
Redfish,111,281,8099,791,790,28
Redfish,112,25,8292,844,802,28
Redfish,113,10,8198,889,869,27
Redfish,114,60,8280,833,787,27
Redfish,115,6,8267,887,803,31
Redfish,116,27,8240,855,837,32
Redfish,117,7,8138,940,872,35
Redfish,118,59,8149,918,826,33
Redfish,119,8,8192,960,796,33
Redfish,120,50,8184,897,823,34
Redfish,121,9,8229,914,812,33
Redfish,122,48,8242,840,831,37
Redfish,123,3,8252,886,818,37
Redfish,124,3,8176,944,835,38
Redfish,125,1,8026,1053,873,37
Redfish,126,3,8099,1047,819,35
Redfish,127,115,8109,943,799,36
Redfish,128,12,8187,904,849,42
Redfish,129,23,8285,835,812,39
Redfish,130,12,8373,755,818,39
Redfish,131,135,8239,732,845,42
Redfish,132,3,8369,753,819,45
Redfish,133,10,8424,757,755,42
Redfish,134,11,8373,767,797,46
Redfish,135,45,8404,713,790,46
Redfish,136,7,8456,697,781,46
Redfish,137,2,8508,673,764,47
Redfish,138,51,8406,679,805,49
Redfish,139,5,8713,552,669,50
Redfish,140,19,8625,574,730,51
Redfish,141,2,8630,608,704,52
Redfish,142,NA,8469,753,719,49
Redfish,143,19,8556,667,700,50
Redfish,144,2,8649,667,623,49
Saithe,1,2899,6747,326,NA,NA
Saithe,2,816,8374,780,9,NA
Saithe,3,515,8225,1154,75,NA
Saithe,4,335,8140,1370,134,NA
Saithe,5,213,8135,1425,209,NA
Saithe,6,141,8205,1348,281,NA
Saithe,7,95,8068,1435,377,NA
Saithe,8,84,7935,1494,469,4
Saithe,9,63,7768,1619,519,5
Saithe,10,64,7436,1864,604,11
Saithe,11,55,7286,2006,616,14
Saithe,12,68,7009,2186,696,24
Saithe,13,64,6777,2378,735,28
Saithe,14,68,6634,2438,794,31
Saithe,15,78,6522,2504,846,32
Saithe,16,127,6345,2520,950,33
Saithe,17,192,6417,2409,940,25
Saithe,18,244,6347,2344,1021,25
Saithe,19,298,6418,2171,1057,25
Saithe,20,377,6760,1814,999,26
Saithe,21,405,7068,1523,949,33
Saithe,22,429,7569,1204,749,26
Saithe,23,412,7953,1003,591,23
Saithe,24,446,8058,923,529,18
Saithe,25,382,8317,836,426,16
Saithe,26,450,8336,815,359,11
Saithe,27,572,8291,796,302,10
Saithe,28,628,8427,710,200,5
Saithe,29,712,8364,717,184,4
Saithe,30,729,8454,646,149,NA
Saithe,31,698,8573,567,129,NA
Saithe,32,657,8694,498,126,NA
Saithe,33,667,8768,439,88,NA
Saithe,34,736,8741,421,70,NA
Saithe,35,779,8659,459,61,NA
Saithe,36,692,8736,474,71,NA
Saithe,37,629,8846,432,61,NA
Saithe,38,636,8819,472,39,NA
Saithe,39,623,8830,467,41,NA
Saithe,40,586,8825,500,61,NA
Saithe,41,589,8796,522,58,NA
Saithe,42,493,8870,539,51,NA
Saithe,43,485,8871,559,47,NA
Saithe,44,479,8851,564,69,NA
Saithe,45,452,8843,615,64,NA
Saithe,46,449,8812,632,78,NA
Saithe,47,482,8782,622,82,NA
Saithe,48,478,8692,700,93,NA
Saithe,49,490,8616,770,96,NA
Saithe,50,534,8506,802,119,NA
Saithe,51,543,8462,837,132,NA
Saithe,52,554,8419,865,129,NA
Saithe,53,595,8444,773,165,NA
Saithe,54,603,8437,794,139,NA
Saithe,55,649,8380,774,162,NA
Saithe,56,575,8524,703,170,NA
Saithe,57,537,8608,667,172,NA
Saithe,58,470,8753,619,139,NA
Saithe,59,422,8744,674,139,NA
Saithe,60,372,8757,709,143,NA
Saithe,61,310,8806,705,152,NA
Saithe,62,239,8877,727,125,NA
Saithe,63,237,8829,775,135,NA
Saithe,64,224,8672,923,155,NA
Saithe,65,235,8469,1098,172,NA
Saithe,66,259,8266,1247,211,NA
Saithe,67,279,8069,1390,237,NA
Saithe,68,237,7851,1590,296,NA
Saithe,69,224,7754,1645,359,2
Saithe,70,200,7651,1725,400,4
Saithe,71,219,7595,1702,459,6
Saithe,72,187,7549,1677,554,8
Saithe,73,156,7550,1655,599,9
Saithe,74,140,7381,1711,728,17
Saithe,75,132,7344,1710,764,22
Saithe,76,134,7236,1774,807,25
Saithe,77,117,7100,1863,869,31
Saithe,78,128,7142,1822,860,33
Saithe,79,111,6975,1952,910,37
Saithe,80,147,7041,1895,864,34
Saithe,81,134,6961,1926,921,36
Saithe,82,151,6806,2035,959,36
Saithe,83,142,6753,2035,1014,39
Saithe,84,136,6737,2046,1025,38
Saithe,85,148,6639,2061,1091,41
Saithe,86,91,6664,2085,1091,46
Saithe,87,86,6580,2109,1155,51
Saithe,88,97,6485,2105,1233,56
Saithe,89,85,6486,2120,1223,55
Saithe,90,96,6516,2070,1244,61
Saithe,91,103,6439,2128,1255,59
Saithe,92,104,6456,2081,1280,62
Saithe,93,92,6467,2099,1261,63
Saithe,94,87,6452,2095,1272,67
Saithe,95,73,6449,2138,1251,60
Saithe,96,77,6335,2238,1268,65
Saithe,97,76,6301,2251,1285,63
Saithe,98,79,6386,2247,1205,55
Saithe,99,87,6349,2212,1276,59
Saithe,100,78,6262,2314,1264,61
Saithe,101,67,6237,2233,1371,73
Saithe,102,84,6192,2266,1362,73
Saithe,103,69,6302,2199,1341,73
Saithe,104,74,6180,2271,1375,77
Saithe,105,66,6165,2282,1385,78
Saithe,106,70,6195,2267,1373,81
Saithe,107,90,6197,2262,1359,72
Saithe,108,91,6195,2295,1332,69
Saithe,109,83,6206,2287,1334,69
Saithe,110,77,6200,2279,1348,67
Saithe,111,77,6236,2281,1315,68
Saithe,112,75,6210,2302,1320,70
Saithe,113,70,6267,2235,1333,69
Saithe,114,62,6175,2321,1349,67
Saithe,115,63,6136,2336,1377,71
Saithe,116,50,6072,2410,1374,74
Saithe,117,53,6100,2418,1340,72
Saithe,118,47,6108,2392,1350,78
Saithe,119,51,6079,2455,1319,75
Saithe,120,49,6012,2443,1397,82
Saithe,121,56,6038,2428,1391,81
Saithe,122,46,6066,2446,1332,81
Saithe,123,45,5980,2478,1390,83
Saithe,124,44,5912,2524,1407,90
Saithe,125,47,5856,2550,1441,91
Saithe,126,39,5866,2530,1450,87
Saithe,127,35,5876,2577,1399,84
Saithe,128,35,5875,2560,1413,89
Saithe,129,38,5870,2556,1403,99
Saithe,130,36,5873,2518,1452,94
Saithe,131,38,5814,2544,1478,106
Saithe,132,35,5839,2545,1459,102
Saithe,133,30,5700,2639,1501,104
Saithe,134,31,5725,2667,1457,102
Saithe,135,36,5773,2623,1456,97
Saithe,136,35,5770,2594,1483,102
Saithe,137,35,5627,2649,1553,108
Saithe,138,32,5794,2616,1451,98
Saithe,139,30,5778,2607,1468,109
Saithe,140,30,5800,2573,1477,110
Saithe,141,33,5846,2553,1453,98
Saithe,142,30,5851,2606,1410,96
Saithe,143,25,5713,2653,1485,108
Saithe,144,27,5678,2672,1495,106
