survey,year,species,type,inpN,sizebin1,sizebin2,sizebin3,sizebin4,sizebin5
BTS_spring_allbox_effic1,134,Blue_whiting,0,100000,NA,0.15486,0.7418,0.10327,7e-5
BTS_spring_allbox_effic1,135,Blue_whiting,0,100000,NA,0.15112,0.74717,0.10164,7e-5
BTS_spring_allbox_effic1,136,Blue_whiting,0,99998,NA,0.15602312046240924,0.739434788695774,0.10446208924178484,8.000160003200064e-5
BTS_spring_allbox_effic1,137,Blue_whiting,0,99999,NA,0.15650156501565016,0.7478874788747888,0.09556095560955609,5.000050000500005e-5
BTS_spring_allbox_effic1,138,Blue_whiting,0,99998,NA,0.15246304926098522,0.74877497549951,0.09870197403948079,6.000120002400048e-5
BTS_spring_allbox_effic1,139,Blue_whiting,0,99998,NA,0.15627312546250924,0.74557491149823,0.09809196183923678,6.000120002400048e-5
BTS_spring_allbox_effic1,140,Blue_whiting,0,99999,NA,0.15245152451524516,0.7502175021750217,0.0972709727097271,6.000060000600006e-5
BTS_spring_allbox_effic1,141,Blue_whiting,0,99998,NA,0.15669313386267725,0.743884877697554,0.0993519870397408,7.000140002800056e-5
BTS_spring_allbox_effic1,142,Blue_whiting,0,99996,NA,0.15625625025001,0.7512400496019841,0.09246369854794191,4.000160006400256e-5
BTS_spring_allbox_effic1,143,Blue_whiting,0,100000,NA,0.15429,0.74646,0.09919,6e-5
BTS_spring_allbox_effic1,144,Blue_whiting,0,99999,NA,0.15642156421564216,0.7435074350743508,0.1000010000100001,7.000070000700007e-5
BTS_spring_allbox_effic1,1,Capelin,0,99998,0.1119822396447929,0.5355207104142082,0.33180663613272265,0.020600412008240164,9.000180003600073e-5
BTS_spring_allbox_effic1,2,Capelin,0,99999,0.02112021120211202,0.8726887268872688,0.08379083790837909,0.022390223902239024,1.000010000100001e-5
BTS_spring_allbox_effic1,3,Capelin,0,99997,0.017190515715471463,0.7642529275878276,0.16511495344860347,0.053361600848025444,8.000240007200216e-5
BTS_spring_allbox_effic1,4,Capelin,0,100000,0.01578,0.75839,0.16066,0.06491,2.6e-4
BTS_spring_allbox_effic1,5,Capelin,0,100001,0.014309856901430986,0.7594924050759493,0.15831841681583184,0.06758932410675893,2.899971000289997e-4
BTS_spring_allbox_effic1,6,Capelin,0,99999,0.015010150101501016,0.8017380173801738,0.12671126711267114,0.05627056270562705,2.7000270002700027e-4
BTS_spring_allbox_effic1,7,Capelin,0,99999,0.014540145401454015,0.8255782557825578,0.11184111841118412,0.04785047850478505,1.900019000190002e-4
BTS_spring_allbox_effic1,8,Capelin,0,100001,0.015889841101588986,0.8857011429885702,0.06906930930690693,0.02923970760292397,9.99990000099999e-5
BTS_spring_allbox_effic1,9,Capelin,0,99999,0.013620136201362014,0.7608876088760888,0.16110161101611017,0.06422064220642207,1.7000170001700018e-4
BTS_spring_allbox_effic1,10,Capelin,0,99999,0.013740137401374013,0.7797977979779798,0.13987139871398713,0.06628066280662806,3.100031000310003e-4
BTS_spring_allbox_effic1,11,Capelin,0,99997,0.015420462613878416,0.850565516965509,0.09174275228256848,0.042071262137864135,2.000060001800054e-4
BTS_spring_allbox_effic1,12,Capelin,0,100000,0.01478,0.80555,0.12668,0.05283,1.6e-4
BTS_spring_allbox_effic1,13,Capelin,0,100000,0.01613,0.83158,0.10529,0.0468,2e-4
BTS_spring_allbox_effic1,14,Capelin,0,99999,0.018140181401814018,0.8119081190811908,0.12013120131201312,0.04964049640496405,1.8000180001800017e-4
BTS_spring_allbox_effic1,15,Capelin,0,100004,0.017619295228190873,0.7248410063597456,0.18354265829366825,0.07370705171793128,2.8998840046398145e-4
BTS_spring_allbox_effic1,16,Capelin,0,99999,0.02048020480204802,0.8511285112851128,0.08861088610886109,0.03959039590395904,1.900019000190002e-4
BTS_spring_allbox_effic1,17,Capelin,0,99998,0.020450409008180164,0.8538670773415469,0.09095181903638072,0.034640692813856275,9.000180003600073e-5
BTS_spring_allbox_effic1,18,Capelin,0,99999,0.017510175101751017,0.7263572635726357,0.18534185341853418,0.07058070580705807,2.100021000210002e-4
BTS_spring_allbox_effic1,19,Capelin,0,100001,0.020259797402025978,0.8519614803851961,0.08760912390876091,0.03996960030399696,1.999980000199998e-4
BTS_spring_allbox_effic1,20,Capelin,0,100000,0.01988,0.8382,0.10262,0.03919,1.1e-4
BTS_spring_allbox_effic1,21,Capelin,0,99998,0.018400368007360147,0.7775755515110302,0.14641292825856517,0.05743114862297246,1.8000360007200145e-4
BTS_spring_allbox_effic1,22,Capelin,0,100002,0.017159656806863863,0.747045059098818,0.16488670226595467,0.07060858782824343,2.999940001199976e-4
BTS_spring_allbox_effic1,23,Capelin,0,100003,0.01924942251732448,0.8480245592632221,0.09201723948281551,0.04050878473645791,1.999940001799946e-4
BTS_spring_allbox_effic1,24,Capelin,0,99998,0.014540290805816116,0.7723454469089381,0.1511630232604652,0.061761235224704496,1.9000380007600152e-4
BTS_spring_allbox_effic1,25,Capelin,0,100000,0.01372,0.81375,0.11628,0.056,2.5e-4
BTS_spring_allbox_effic1,26,Capelin,0,100002,0.014219715605687886,0.8359632807343853,0.10275794484110318,0.046869062618747626,1.8999620007599847e-4
BTS_spring_allbox_effic1,27,Capelin,0,100001,0.015759842401575984,0.8524314756852431,0.09117908820911791,0.04047959520404796,1.4999850001499985e-4
BTS_spring_allbox_effic1,28,Capelin,0,99998,0.016540330806616134,0.8291665833316666,0.10826216524330487,0.045890917818356365,1.4000280005600112e-4
BTS_spring_allbox_effic1,29,Capelin,0,99999,0.01982019820198202,0.8456384563845638,0.0949009490094901,0.03951039510395104,1.3000130001300012e-4
BTS_spring_allbox_effic1,30,Capelin,0,100000,0.01942,0.82998,0.10795,0.04253,1.2e-4
BTS_spring_allbox_effic1,31,Capelin,0,99999,0.02033020330203302,0.8814888148881489,0.07004070040700407,0.028070280702807027,7.000070000700007e-5
BTS_spring_allbox_effic1,32,Capelin,0,100001,0.015539844601553984,0.6791032089679103,0.2218277817221828,0.08331916680833192,2.099979000209998e-4
BTS_spring_allbox_effic1,33,Capelin,0,99999,0.018060180601806017,0.7776777767777677,0.13645136451364515,0.06744067440674406,3.7000370003700036e-4
BTS_spring_allbox_effic1,34,Capelin,0,99999,0.01957019570195702,0.8493884938849389,0.09221092210922109,0.03867038670386704,1.6000160001600016e-4
BTS_spring_allbox_effic1,35,Capelin,0,99996,0.018990759630385216,0.8198827953118125,0.11590463618544741,0.04510180407216289,1.2000480019200768e-4
BTS_spring_allbox_effic1,36,Capelin,0,100001,0.01893981060189398,0.7967520324796752,0.13076869231307686,0.053349466505334946,1.8999810001899982e-4
BTS_spring_allbox_effic1,37,Capelin,0,100003,0.017499475015749527,0.7365779026629201,0.1736447906562803,0.07200783976480706,2.699919002429927e-4
BTS_spring_allbox_effic1,38,Capelin,0,100001,0.01997980020199798,0.8570914290857091,0.08486915130848692,0.03787962120378796,1.799982000179998e-4
BTS_spring_allbox_effic1,39,Capelin,0,99998,0.017850357007140143,0.7965459309186184,0.13324266485329705,0.052221044420888416,1.4000280005600112e-4
BTS_spring_allbox_effic1,40,Capelin,0,99996,0.012890515620624826,0.750730029201168,0.1622464898595944,0.07385295411816473,2.800112004480179e-4
BTS_spring_allbox_effic1,41,Capelin,0,99999,0.013140131401314013,0.7674976749767498,0.14690146901469014,0.07209072090720907,3.7000370003700036e-4
BTS_spring_allbox_effic1,42,Capelin,0,100000,0.01314,0.73391,0.17127,0.08128,4e-4
BTS_spring_allbox_effic1,43,Capelin,0,100000,0.0164,0.83133,0.10203,0.04996,2.8e-4
BTS_spring_allbox_effic1,44,Capelin,0,99996,0.01849073962958518,0.7839813592543702,0.14020560822432898,0.05713228529141166,1.9000760030401216e-4
BTS_spring_allbox_effic1,45,Capelin,0,99999,0.016640166401664016,0.6948369483694837,0.2022520225202252,0.08590085900859008,3.7000370003700036e-4
BTS_spring_allbox_effic1,46,Capelin,0,99997,0.02149064471934158,0.8938768163044891,0.05699170975129254,0.027490824724741743,1.5000450013500404e-4
BTS_spring_allbox_effic1,47,Capelin,0,100000,0.01939,0.81733,0.11948,0.04371,9e-5
BTS_spring_allbox_effic1,48,Capelin,0,100001,0.01733982660173398,0.7345026549734502,0.17657823421765784,0.07131928680713193,2.599974000259997e-4
BTS_spring_allbox_effic1,49,Capelin,0,100002,0.019049619007619846,0.8090338193236135,0.11809763804723905,0.053558928821423574,2.599948001039979e-4
BTS_spring_allbox_effic1,50,Capelin,0,100001,0.01913980860191398,0.8110518894811052,0.12069879301206989,0.04891951080489195,1.8999810001899982e-4
BTS_spring_allbox_effic1,51,Capelin,0,99998,0.01874037480749615,0.7977459549190984,0.13018260365207304,0.05314106282125643,1.9000380007600152e-4
BTS_spring_allbox_effic1,52,Capelin,0,99999,0.018140181401814018,0.7699976999769997,0.14914149141491415,0.06247062470624706,2.5000250002500023e-4
BTS_spring_allbox_effic1,53,Capelin,0,99997,0.01630048901467044,0.6871206136184086,0.20659619788593658,0.08960268808064242,3.800114003420103e-4
BTS_spring_allbox_effic1,54,Capelin,0,99999,0.020620206202062022,0.8647786477864778,0.07740077400774008,0.03698036980369804,2.2000220002200022e-4
BTS_spring_allbox_effic1,55,Capelin,0,99997,0.019480584417532525,0.8331049931497945,0.10668320049601487,0.0406412192365771,9.000270008100243e-5
BTS_spring_allbox_effic1,56,Capelin,0,100000,0.01534,0.67486,0.2203,0.08921,2.9e-4
BTS_spring_allbox_effic1,57,Capelin,0,99999,0.01918019180191802,0.8468584685846858,0.08904089040890409,0.04465044650446504,2.7000270002700027e-4
BTS_spring_allbox_effic1,58,Capelin,0,99999,0.015250152501525015,0.8468084680846808,0.09692096920969209,0.04089040890408904,1.3000130001300012e-4
BTS_spring_allbox_effic1,59,Capelin,0,99998,0.0125602512050241,0.7728154563091262,0.14846296925938518,0.06594131882637652,2.2000440008800175e-4
BTS_spring_allbox_effic1,60,Capelin,0,99995,0.012540627031351568,0.7722286114305715,0.14435721786089303,0.07054352717635881,3.3001650082504125e-4
BTS_spring_allbox_effic1,61,Capelin,0,100003,0.014329570112896614,0.8420547383578493,0.0965071047868564,0.04685859424217274,2.4999250022499325e-4
BTS_spring_allbox_effic1,62,Capelin,0,99997,0.01446043381301439,0.816214486434593,0.11746352390571717,0.051681550446513395,1.8000540016200486e-4
BTS_spring_allbox_effic1,63,Capelin,0,100000,0.01562,0.79156,0.133,0.05957,2.5e-4
BTS_spring_allbox_effic1,64,Capelin,0,100001,0.017569824301756982,0.7592324076759233,0.15530844691553083,0.06758932410675893,2.999970000299997e-4
BTS_spring_allbox_effic1,65,Capelin,0,99994,0.016000960057603455,0.7001520091205472,0.19658179490769445,0.08686521191271476,4.000240014400864e-4
BTS_spring_allbox_effic1,66,Capelin,0,100000,0.01889,0.81073,0.11545,0.05463,3e-4
BTS_spring_allbox_effic1,67,Capelin,0,99999,0.01982019820198202,0.8703587035870358,0.07779077790777908,0.031920319203192035,1.1000110001100011e-4
BTS_spring_allbox_effic1,68,Capelin,0,99999,0.01741017410174102,0.7579375793757938,0.16181161811618117,0.06267062670626707,1.7000170001700018e-4
BTS_spring_allbox_effic1,69,Capelin,0,99998,0.017960359207184143,0.7943258865177304,0.12962259245184904,0.05784115682313646,2.50005000100002e-4
BTS_spring_allbox_effic1,70,Capelin,0,99997,0.019890596717901537,0.8730161904857145,0.07515225456763702,0.03182095462863886,1.2000360010800324e-4
BTS_spring_allbox_effic1,71,Capelin,0,99999,0.016660166601666016,0.7197971979719797,0.1901419014190142,0.07320073200732008,2.000020000200002e-4
BTS_spring_allbox_effic1,72,Capelin,0,99998,0.016580331606632134,0.7331646632932659,0.16989339786795735,0.07994159883197664,4.2000840016800337e-4
BTS_spring_allbox_effic1,73,Capelin,0,100001,0.016409835901640985,0.8774212257877422,0.07160928390716093,0.03436965630343697,1.8999810001899982e-4
BTS_spring_allbox_effic1,74,Capelin,0,100003,0.013979580612581623,0.8371548853534394,0.10421687349379519,0.0445286641400758,1.1999640010799676e-4
BTS_spring_allbox_effic1,75,Capelin,0,100000,0.0118,0.70266,0.1972,0.08802,3.2e-4
BTS_spring_allbox_effic1,76,Capelin,0,100001,0.013649863501364986,0.7937620623793762,0.12544874551254487,0.06672933270667293,4.099959000409996e-4
BTS_spring_allbox_effic1,77,Capelin,0,100000,0.01624,0.87092,0.07698,0.03569,1.7e-4
BTS_spring_allbox_effic1,78,Capelin,0,99997,0.015740472214166426,0.7297818934568037,0.18095542866285988,0.07331219936598098,2.1000630018900567e-4
BTS_spring_allbox_effic1,79,Capelin,0,99997,0.019120573617208515,0.8253947618428553,0.10560316809504285,0.04963148894466834,2.5000750022500677e-4
BTS_spring_allbox_effic1,80,Capelin,0,100001,0.019479805201947982,0.8439015609843902,0.0970890291097089,0.03939960600393996,1.2999870001299986e-4
BTS_spring_allbox_effic1,81,Capelin,0,99997,0.017690530715921478,0.7632128963868916,0.15670470114103424,0.06220186605598168,1.9000570017100514e-4
BTS_spring_allbox_effic1,82,Capelin,0,99999,0.01772017720177202,0.7727577275772758,0.14561145611456114,0.06365063650636506,2.6000260002600025e-4
BTS_spring_allbox_effic1,83,Capelin,0,99998,0.020400408008160162,0.875647512950259,0.07241144822896457,0.03139062781255625,1.500030000600012e-4
BTS_spring_allbox_effic1,84,Capelin,0,100001,0.017199828001719982,0.7436525634743653,0.17310826891731082,0.06586934130658693,1.6999830001699983e-4
BTS_spring_allbox_effic1,85,Capelin,0,99999,0.01906019060190602,0.8195981959819598,0.1106911069110691,0.05042050420504205,2.3000230002300024e-4
BTS_spring_allbox_effic1,86,Capelin,0,99996,0.017410696427857114,0.7515300612024481,0.1637165486619465,0.0671026841073643,2.4000960038401536e-4
BTS_spring_allbox_effic1,87,Capelin,0,99999,0.01963019630196302,0.8570285702857029,0.08493084930849308,0.038230382303823036,1.8000180001800017e-4
BTS_spring_allbox_effic1,88,Capelin,0,99998,0.019490389807796157,0.8454869097381947,0.09698193963879277,0.037940758815176306,1.000020000400008e-4
BTS_spring_allbox_effic1,89,Capelin,0,99999,0.01765017650176502,0.7597475974759748,0.15888158881588815,0.06352063520635207,2.000020000200002e-4
BTS_spring_allbox_effic1,90,Capelin,0,100001,0.016639833601663982,0.7286427135728643,0.1760082399176008,0.07833921660783393,3.699963000369996e-4
BTS_spring_allbox_effic1,91,Capelin,0,100001,0.02020979790202098,0.8735812641873582,0.07272927270727293,0.03330966690333097,1.6999830001699983e-4
BTS_spring_allbox_effic1,92,Capelin,0,99996,0.017710708428337135,0.7943817752710108,0.13550542021680867,0.052272090883635346,1.3000520020800833e-4
BTS_spring_allbox_effic1,93,Capelin,0,99998,0.013950279005580112,0.74492489849797,0.16604332086641732,0.0747814956299126,3.000060001200024e-4
BTS_spring_allbox_effic1,94,Capelin,0,99997,0.014250427512825384,0.8561956858705762,0.08619258577757333,0.04315129453883616,2.1000630018900567e-4
BTS_spring_allbox_effic1,95,Capelin,0,100001,0.013549864501354987,0.8115918840811592,0.12175878241217587,0.05291947080529195,1.799982000179998e-4
BTS_spring_allbox_effic1,96,Capelin,0,99997,0.012310369311079332,0.7203216096482894,0.18218546556396692,0.08484254527635829,3.4001020030600916e-4
BTS_spring_allbox_effic1,97,Capelin,0,99996,0.015120604824192968,0.8014520580823233,0.12171486859474379,0.061362454498179925,3.500140005600224e-4
BTS_spring_allbox_effic1,98,Capelin,0,100000,0.01752,0.80954,0.12013,0.05259,2.2e-4
BTS_spring_allbox_effic1,99,Capelin,0,99997,0.01892056761702851,0.8237847135414063,0.11081332439973199,0.04630138904167125,1.8000540016200486e-4
BTS_spring_allbox_effic1,100,Capelin,0,100000,0.01934,0.85018,0.09214,0.03821,1.3e-4
BTS_spring_allbox_effic1,101,Capelin,0,100000,0.01853,0.8008,0.12923,0.05129,1.5e-4
BTS_spring_allbox_effic1,102,Capelin,0,99999,0.018030180301803016,0.7817478174781748,0.14015140151401514,0.05983059830598306,2.4000240002400024e-4
BTS_spring_allbox_effic1,103,Capelin,0,100000,0.01863,0.8193,0.11316,0.0487,2.1e-4
BTS_spring_allbox_effic1,104,Capelin,0,99997,0.019010570317109513,0.8236547096412893,0.11152334570037101,0.045671370141104235,1.400042001260038e-4
BTS_spring_allbox_effic1,105,Capelin,0,99999,0.018610186101861017,0.8094780947809478,0.12199121991219912,0.04975049750497505,1.7000170001700018e-4
BTS_spring_allbox_effic1,106,Capelin,0,100000,0.01869,0.80904,0.12105,0.05102,2e-4
BTS_spring_allbox_effic1,107,Capelin,0,100001,0.01934980650193498,0.8351316486835132,0.1024889751102489,0.04286957130428696,1.5999840001599985e-4
BTS_spring_allbox_effic1,108,Capelin,0,100000,0.015,0.77432,0.14851,0.06196,2.1e-4
BTS_spring_allbox_effic1,109,Capelin,0,99998,0.012960259205184104,0.7707954159083181,0.14549290985819716,0.07042140842816856,3.300066001320026e-4
BTS_spring_allbox_effic1,110,Capelin,0,100004,0.014039438422463102,0.8557657693692252,0.08781648734050639,0.0421683132674693,2.0999160033598657e-4
BTS_spring_allbox_effic1,111,Capelin,0,100001,0.014539854601453985,0.8428115718842811,0.0993390066099339,0.04317956820431796,1.2999870001299986e-4
BTS_spring_allbox_effic1,112,Capelin,0,99999,0.014020140201402014,0.7208472084720847,0.18448184481844818,0.08036080360803607,2.900029000290003e-4
BTS_spring_allbox_effic1,113,Capelin,0,100000,0.01819,0.84821,0.0894,0.04394,2.6e-4
BTS_spring_allbox_effic1,114,Capelin,0,99994,0.018631117867072024,0.8096585795147709,0.1226473588415305,0.048922935376122564,1.4000840050403025e-4
BTS_spring_allbox_effic1,115,Capelin,0,99998,0.018270365407308146,0.7966659333186664,0.13026260525210503,0.054601092021840436,2.000040000800016e-4
BTS_spring_allbox_effic1,116,Capelin,0,99998,0.01895037900758015,0.8209864197283946,0.1122422448448969,0.04764095281905638,1.8000360007200145e-4
BTS_spring_allbox_effic1,117,Capelin,0,99999,0.016850168501685015,0.7396273962739628,0.17273172731727318,0.07054070540705407,2.5000250002500023e-4
BTS_spring_allbox_effic1,118,Capelin,0,100000,0.01804,0.78849,0.13254,0.06063,3e-4
BTS_spring_allbox_effic1,119,Capelin,0,100000,0.02062,0.89261,0.06074,0.02593,1e-4
BTS_spring_allbox_effic1,120,Capelin,0,100000,0.01828,0.78843,0.1405,0.05268,1.1e-4
BTS_spring_allbox_effic1,121,Capelin,0,99997,0.018040541216236487,0.7828734862045862,0.13876416292488775,0.06008180245407362,2.400072002160065e-4
BTS_spring_allbox_effic1,122,Capelin,0,100002,0.01882962340753185,0.8201235975280494,0.11232775344493111,0.04850902981940361,2.0999580008399833e-4
BTS_spring_allbox_effic1,123,Capelin,0,100000,0.01493,0.81773,0.11629,0.05085,2e-4
BTS_spring_allbox_effic1,124,Capelin,0,100001,0.01909980900190998,0.8322216777832222,0.1033189668103319,0.04516954830451696,1.8999810001899982e-4
BTS_spring_allbox_effic1,125,Capelin,0,99998,0.018350367007340145,0.7910158203164064,0.1354227084541691,0.05502110042200844,1.9000380007600152e-4
BTS_spring_allbox_effic1,126,Capelin,0,99998,0.017460349206984138,0.7780655613112262,0.14295285905718114,0.06128122562451249,2.4000480009600192e-4
BTS_spring_allbox_effic1,127,Capelin,0,99998,0.019510390207804155,0.8514670293405868,0.08968179363587271,0.039180783615672315,1.600032000640013e-4
BTS_spring_allbox_effic1,128,Capelin,0,99998,0.01772035440708814,0.7803656073121462,0.14407288145762914,0.05765115302306046,1.9000380007600152e-4
BTS_spring_allbox_effic1,129,Capelin,0,100000,0.01542,0.67793,0.21363,0.09263,3.9e-4
BTS_spring_allbox_effic1,130,Capelin,0,99999,0.020610206102061022,0.8897188971889719,0.05970059700597006,0.02978029780297803,1.900019000190002e-4
BTS_spring_allbox_effic1,131,Capelin,0,99999,0.01885018850188502,0.8178881788817888,0.11861118611186112,0.04455044550445504,1.000010000100001e-4
BTS_spring_allbox_effic1,132,Capelin,0,99998,0.017150343006860136,0.7616152323046461,0.15580311606232125,0.06520130402608053,2.3000460009200185e-4
BTS_spring_allbox_effic1,133,Capelin,0,99998,0.014770295405908119,0.8176163523270465,0.11359227184543691,0.05378107562151243,2.4000480009600192e-4
BTS_spring_allbox_effic1,134,Capelin,0,99999,0.01823018230182302,0.8015180151801518,0.12540125401254013,0.05463054630546305,2.2000220002200022e-4
BTS_spring_allbox_effic1,135,Capelin,0,99999,0.018650186501865017,0.8137281372813728,0.11709117091170912,0.05030050300503005,2.3000230002300024e-4
BTS_spring_allbox_effic1,136,Capelin,0,100000,0.01986,0.87062,0.07716,0.03224,1.2e-4
BTS_spring_allbox_effic1,137,Capelin,0,100000,0.01786,0.79981,0.13118,0.05102,1.3e-4
BTS_spring_allbox_effic1,138,Capelin,0,99999,0.016460164601646017,0.7260572605726058,0.1798217982179822,0.07735077350773507,3.100031000310003e-4
BTS_spring_allbox_effic1,139,Capelin,0,99999,0.01947019470194702,0.8458084580845808,0.09163091630916309,0.042860428604286044,2.3000230002300024e-4
BTS_spring_allbox_effic1,140,Capelin,0,99999,0.016400164001640016,0.7140771407714077,0.1925919259192592,0.07667076670766708,2.6000260002600025e-4
BTS_spring_allbox_effic1,141,Capelin,0,100002,0.020079598408031838,0.877322453550929,0.06958860822783544,0.03283934321313574,1.6999660006799863e-4
BTS_spring_allbox_effic1,142,Capelin,0,99997,0.014880446413392402,0.7912037361120834,0.13841415242457275,0.055371661149834495,1.300039001170035e-4
BTS_spring_allbox_effic1,143,Capelin,0,100001,0.013969860301396986,0.7898121018789812,0.13330866691333088,0.06262937370626294,2.7999720002799973e-4
BTS_spring_allbox_effic1,144,Capelin,0,100001,0.014109858901410985,0.8324216757832422,0.1039689603103969,0.04926950730492695,2.2999770002299976e-4
BTS_spring_allbox_effic1,1,Green_halibut,0,99970,0.03755126537961388,0.7204961488446534,0.19857957387216166,0.03786135840752226,0.005511653496048815
BTS_spring_allbox_effic1,2,Green_halibut,0,99969,0.16749192249597375,0.6111394532305015,0.18764817093298922,0.0305494703358041,0.0031709830047314666
BTS_spring_allbox_effic1,3,Green_halibut,0,99981,0.007911503185605266,0.7332393154699393,0.21016993228713454,0.04557865994538962,0.003100589111931267
BTS_spring_allbox_effic1,4,Green_halibut,0,99964,8.202953063102717e-4,0.716627986074987,0.21445720459365372,0.06428314193109519,0.0038113720939538234
BTS_spring_allbox_effic1,5,Green_halibut,0,99952,2.601248599327677e-4,0.6459100368176725,0.2629762285897231,0.0857611653593725,0.005092444373299184
BTS_spring_allbox_effic1,6,Green_halibut,0,99961,1.0003901521593422e-4,0.5158911975670512,0.3758765918708296,0.10124948730004701,0.006882684246856274
BTS_spring_allbox_effic1,7,Green_halibut,0,99953,5.002351105019359e-5,0.43409402419136994,0.44416875931687894,0.11243284343641512,0.009254349544285815
BTS_spring_allbox_effic1,8,Green_halibut,0,99960,3.001200480192077e-5,0.3798619447779112,0.4617847138855542,0.14631852741096438,0.012004801920768308
BTS_spring_allbox_effic1,9,Green_halibut,0,99950,1.0005002501250626e-5,0.34888444222111054,0.4310255127563782,0.20528264132066032,0.014797398699349675
BTS_spring_allbox_effic1,10,Green_halibut,0,99949,1.0005102602327188e-5,0.3311288757266206,0.40575693603737906,0.24478484026853695,0.018319342864861077
BTS_spring_allbox_effic1,11,Green_halibut,0,99931,1.0006904764287359e-5,0.33835346389008414,0.3868269105682921,0.2520339033933414,0.022775715243518027
BTS_spring_allbox_effic1,12,Green_halibut,0,99943,1.0005703250852986e-5,0.348668741182474,0.3719920354602123,0.2544850564821948,0.024844161171867964
BTS_spring_allbox_effic1,13,Green_halibut,0,99914,1.0008607402366034e-5,0.35925896270792884,0.35827811918249697,0.2550493424344937,0.027403567067678204
BTS_spring_allbox_effic1,14,Green_halibut,0,99919,1.0008106566318718e-5,0.36463535463725616,0.3520951971096588,0.25451615808805134,0.028743282058467358
BTS_spring_allbox_effic1,15,Green_halibut,0,99916,1.0008407061932023e-5,0.366167580767845,0.3551483245926578,0.24940950398334602,0.029264582249089236
BTS_spring_allbox_effic1,16,Green_halibut,0,99914,1.0008607402366034e-5,0.3641831975498929,0.3620613727805913,0.24430009808435255,0.029445322977760875
BTS_spring_allbox_effic1,17,Green_halibut,0,99897,1.0010310619938537e-5,0.3572779963362263,0.3711122456129814,0.24248976445739112,0.029109983282781266
BTS_spring_allbox_effic1,18,Green_halibut,0,99913,1.0008707575590764e-5,0.3565001551349674,0.37185351255592364,0.2428212544914075,0.02881506911012581
BTS_spring_allbox_effic1,19,Green_halibut,0,99919,1.0008106566318718e-5,0.3490026921806663,0.3764249041723796,0.24613937289204255,0.028423022648345158
BTS_spring_allbox_effic1,20,Green_halibut,0,99905,NA,0.3477303438266353,0.37525649366898556,0.2487863470296782,0.028226815474700965
BTS_spring_allbox_effic1,21,Green_halibut,0,99896,NA,0.34252622727636745,0.3770120925762793,0.2516116761431889,0.02885000400416433
BTS_spring_allbox_effic1,22,Green_halibut,0,99907,NA,0.33794428818801486,0.3770406478024563,0.2561882550772218,0.028826808932307046
BTS_spring_allbox_effic1,23,Green_halibut,0,99920,NA,0.33652922337870295,0.3765812650120096,0.2579763811048839,0.02891313050440352
BTS_spring_allbox_effic1,24,Green_halibut,0,99919,NA,0.3352915861848097,0.374583412564177,0.2608212652248321,0.029303736026181207
BTS_spring_allbox_effic1,25,Green_halibut,0,99906,NA,0.3351550457429984,0.3709286729525754,0.26342762196464675,0.030488659339779393
BTS_spring_allbox_effic1,26,Green_halibut,0,99897,NA,0.3343343643953272,0.37220336947055466,0.262870756879586,0.03059150925453217
BTS_spring_allbox_effic1,27,Green_halibut,0,99900,NA,0.3351851851851852,0.37182182182182183,0.2619319319319319,0.03106106106106106
BTS_spring_allbox_effic1,28,Green_halibut,0,99908,NA,0.33922208431757217,0.3697801977819594,0.2600392360972094,0.030958481803258997
BTS_spring_allbox_effic1,29,Green_halibut,0,99913,NA,0.3414770850640057,0.36688919359843064,0.2608669542501977,0.030766767087366007
BTS_spring_allbox_effic1,30,Green_halibut,0,99918,NA,0.3431814087551793,0.36813186813186816,0.25784142997257753,0.030845293140375107
BTS_spring_allbox_effic1,31,Green_halibut,0,99915,NA,0.34281138968122904,0.3686833808737427,0.2579492568683381,0.030555972576690186
BTS_spring_allbox_effic1,32,Green_halibut,0,99919,NA,0.3428076742161151,0.3682182567879983,0.25831923858325245,0.030654830412634233
BTS_spring_allbox_effic1,33,Green_halibut,0,99912,NA,0.34142044999599647,0.37053607174313397,0.257646729121627,0.030396749139242535
BTS_spring_allbox_effic1,34,Green_halibut,0,99912,NA,0.33903835375130115,0.3700956842020978,0.26006886059732565,0.030797101449275364
BTS_spring_allbox_effic1,35,Green_halibut,0,99919,NA,0.3414765960427947,0.37115063201192966,0.25710825768872786,0.030264514256547803
BTS_spring_allbox_effic1,36,Green_halibut,0,99920,NA,0.34093274619695757,0.369595676541233,0.2593975180144115,0.03007405924739792
BTS_spring_allbox_effic1,37,Green_halibut,0,99918,NA,0.3402389959767009,0.3692728036990332,0.26011329290017815,0.03037490742408775
BTS_spring_allbox_effic1,38,Green_halibut,0,99928,NA,0.337893283163878,0.3690457129132976,0.2623789128172284,0.03068209110559603
BTS_spring_allbox_effic1,39,Green_halibut,0,99909,NA,0.33972915352971206,0.36763454743816876,0.2618282637199852,0.030808035312134042
BTS_spring_allbox_effic1,40,Green_halibut,0,99911,NA,0.3394621212879463,0.3707399585631212,0.25918067079700935,0.030617249351923212
BTS_spring_allbox_effic1,41,Green_halibut,0,99911,NA,0.3381009098097307,0.36806758014633023,0.2624635925974117,0.03136791744652741
BTS_spring_allbox_effic1,42,Green_halibut,0,99910,NA,0.34127714943449106,0.36864177759983985,0.2587028325492944,0.031378240416374735
BTS_spring_allbox_effic1,43,Green_halibut,0,99906,NA,0.33877845174463994,0.3697375533001021,0.25960402778611896,0.03187996716913899
